報告書_id,文_id,動詞_id,動詞,主体,起点,対象,状況,着点,手段,関係,事象,レコード_id
109000352,5,25,検出する, , ,観察された摩耗粒子, , , , ,摩耗粒子 発生する,66
109000352,5,25,検出する, , ,μmサイズのシビア粒子, , , , ,粒子 検出する,66
109000352,6,9,良好, , , , ,潤滑状態, , ,潤滑状態 良好,66
109000352,8,3,均一, , ,油中汚染物, , , , ,均一 摩耗する,67
109000352,10,10,ある, , , , ,良好の範囲, , ,良好な範囲 ある,68
109000359,1,13,受ける, , ,沈降の影響, , , , ,沈降の影響 よる,73
109000359,1,16,出る, , , ,濃度, , , ,濃度 なる,73
109000359,3,10,高い, , , , , , ,異常摩耗の早期発見パラメータであるフェログラフィーのIs値がの乗,異物 異常摩耗の早期発見パラメータであるIs値がの乗 高い,74
109000359,3,16,なる, , , , , , ,高温,値 なる,74
109000359,3,21,検出する, , ,フリクションポリマ, , , , ,フリクションポリマ 発生する,74
109000359,3,24,検出する, , ,鉄, , , , ,鉄 混入する,74
109000359,4,4,押し込める, , ,タービン油, ,高圧下,軸受摺動面, ,潤滑油 高圧下 軸受摺動面 押し込める,75
109000359,4,6,なる, , , , , , ,高圧状態,値 なる,75
109000359,4,8,発生する, , ,圧縮熱, , , , ,圧縮熱 発生する,75
109000359,4,13,重合する, , ,潤滑油, , , , ,潤滑油 ある,75
109000359,5,4,なす, , ,高温高圧状態の解消, , , , ,高圧高温状態の解消 圧縮熱 なす,75
109000359,5,6,劣化する, , , , ,潤滑油, , ,潤滑油 ある,75
109000359,7,3,均一, , ,油中汚染物, , , , ,均一 摩耗する,76
109000359,9,10,ある, , , , ,良好の範囲, , ,良好な範囲 ある,77
109000496,0,6,噛む, , ,異物, , , , ,異物 なる,109
109000496,0,7,発生する, , ,異物の込み, , , , ,異物 噛む,109
109000496,0,10,検出する, , ,切削粒子, , , , ,さ 検出する,109
109000496,1,6,高い, , , , , , ,異常摩耗の早期発見パラメータであるフェログラフィーのIs値がの乗,異常摩耗の早期発見パラメータであるフェログラフィーのIs値がの乗 高い,109
109000496,1,8,なる, , , , , , ,高い値,値 なる,109
109000496,1,12,ある, , , , ,減速機, , ,異物 噛む,109
109000496,1,12,ある, , , , ,良好な範囲, , ,良好の範囲 ある,109
109000496,1,19,ある, , , , ,潤滑状態, , ,異物 噛む,109
109000496,1,19,ある, , , , ,良好な範囲, , ,良好の範囲 ある,109
109000496,2,4,混入する, , ,異物, , , , ,異物 噛む,109
109000496,2,8,速い, , ,摩耗進行速度, , , , ,異物 噛む,109
109000496,4,8,多い, , ,鉄,検出された各種元素の中, , , ,鉄 検出する,110
109000496,4,11,考える, , , ,摩耗発生部位, , , ,値 考える,110
109000496,6,5,計算する, , ,バックラッシの増加量, , , , ,バックラッシ 計算する,111
109000496,12,1,良好, , , , ,粘度, , ,粘度 良好,112
109000496,13,2,なる, , , , , , ,粘度,粘度 ある,112
109000496,14,2,ある, , , ,VGの規格値内, , , ,VGの規格値内 ある,113
109000496,16,1,良好, , , , ,水分, , ,水分 良好,114
109000496,21,15,ある, , , , ,全酸価の値, , ,全酸価 ある,115
109000496,21,15,ある, , , , ,良好の範囲, , ,全酸価 良好の範囲 ある,115
109000496,25,3,到達する, , , , ,計数汚染度, , ,計数汚染度 上昇する,116
109000496,25,3,到達する, , , , ,当社推奨の管理限界値, , ,計数汚染度 到達する,116
109000496,26,3,到達する, , , , ,計数汚染度, , ,計数汚染度 上昇する,116
109000496,26,3,到達する, , , , ,当社推奨の管理限界値, , ,計数汚染度 到達する,116
109000496,27,4,到達する, , , , ,計数汚染度, , ,計数汚染度 上昇する,116
109000496,27,4,到達する, , , , ,NAS級, , ,軸受 到達する,116
109000496,27,4,到達する, , , , ,当社推奨の管理限界値NAS級, , ,計数汚染度 到達する,116
109000496,28,2,なる, , , , , , ,重量汚染度,重量汚染度 ある,117
109000496,29,2,なる, , , , , , ,重量汚染度,重量汚染度 ある,117
109000496,30,6,検出する, , ,鉄, , , , ,鉄 混入する,118
109000496,30,6,検出する, , ,鉛, , , , ,鉛 ある,118
109000496,30,6,検出する, , ,銅, , , , ,銅 含む,118
109000496,31,3,噛む, , ,異物, , , , ,異物 なる,118
109000496,31,4,発生する, , ,異物の込み, , , , ,異物 噛む,118
109000496,31,8,検出する, , ,切削粒子, , , , ,さ 検出する,118
109000496,32,4,検出する, , ,鉄, , , , ,鉄 混入する,118
109000496,33,9,混入する, ,鉄, , , , , ,鉄 含む,118
109000496,33,9,混入する, ,油の添加剤成分であるリン, , , , , ,リン 鉄 混入する,118
109000496,33,9,混入する, ,亜鉛, , , , , ,鉄 検出する,118
109000496,33,9,混入する, ,外部, , , , , ,亜鉛 検出する,118
109000496,33,13,検出する, , ,ケイ素, , , , ,さ 検出する,118
109000496,33,13,検出する, , ,ホウ素, , , , ,さ 検出する,118
109000496,34,6,検出する, , ,鉄, , , , ,鉄 混入する,118
109000496,34,6,検出する, , ,鉛, , , , ,鉛 ある,118
109000496,34,6,検出する, , ,銅, , , , ,銅 含む,118
109000496,35,11,混入する, ,鉄, , , , , ,鉄 検出する,118
109000496,35,11,混入する, ,鉛, , , , , ,鉄 検出する,118
109000496,35,11,混入する, ,銅, , , , , ,銅 検出する,118
109000496,35,11,混入する, ,油の添加剤成分であるリン, , , , , ,油の添加剤成分であるリン 混入する,118
109000496,35,11,混入する, ,亜鉛, , , , , ,亜鉛 検出する,118
109000496,35,11,混入する, ,外部, , , , , ,亜鉛 検出する,118
109000496,35,15,検出する, , ,カルシウム, , , , ,鉄 カルシウム 含む,118
109000496,35,15,検出する, , ,ナトリウム, , , , ,さ 検出する,118
109000496,36,3,噛む, , ,異物, , , , ,異物 なる,119
109000496,36,4,発生する, , ,異物の込み, , , , ,異物 噛む,119
109000496,36,8,検出する, , ,切削粒子, , , , ,さ 検出する,119
109000496,37,5,高い, , , , , , ,異常摩耗の早期発見パラメータであるIs値がの乗,異常摩耗の早期発見パラメータであるIs値がの乗 高い,119
109000496,37,10,噛む, , ,異物, , , , ,異物 なる,119
109000496,37,11,発生する, , ,異物の込み, , , , ,異物 噛む,119
109000496,37,15,検出する, , ,切削粒子, , , , ,さ 検出する,119
109000499,0,10,ある, , , , ,良好の範囲, ,異常摩耗の早期発見パラメータであるフェログラフィーのIs値がのマイナス乗,良好の範囲 異常摩耗の早期発見パラメータであるIs値がの乗 ある,120
109000499,0,21,良好, , , , ,潤滑状態, , ,潤滑状態 良好,120
109000499,2,4,上昇する, , ,.ppm, ,水分, , ,水分 ある,121
109000499,2,4,上昇する, , ,当社推奨の管理限界値, ,水分, , ,当社推奨の管理限界値 上昇する,121
109000499,4,3,上昇する, , ,当社推奨の管理限界値, ,水分, , ,当社推奨の管理限界値 上昇する,121
109000499,5,1,良好, , , , ,粘度, , ,粘度 良好,121
109000499,6,9,ある, , , ,当社推奨の管理限界値である±％以内, , , ,当社推奨の管理限界値 上昇する,121
109000499,7,3,上昇する, , ,当社推奨の管理限界値, ,水分, , ,当社推奨の管理限界値 上昇する,121
109000499,8,4,上昇する, , ,.ppm, ,水分, , ,水分 ある,121
109000499,8,4,上昇する, , ,当社推奨の管理限界値の, ,水分, , ,当社推奨の管理限界値 上昇する,121
109000499,14,1,良好, , , , ,計数汚染度, , ,計数汚染度 良好,122
109000499,15,5,ある, , , ,NAS級,計数汚染度, , ,計数汚染度 高い,122
109000499,15,5,ある, , , ,当社推奨の管理限界値のNAS級以内,計数汚染度, , ,計数汚染度 当社推奨の管理限界値 到達する,122
109000499,16,1,良好, , , , ,重量汚染度, , ,重量汚染度 良好,123
109000499,17,5,ある, , , ,当社推奨の管理限界値のmg/ml以内,重量汚染度, , ,当社推奨の管理限界値 重量汚染度 上昇する,123
109000499,17,5,ある, , , ,当社推奨の管理限界値のmg/ml以内,.mg/ml, , ,当社推奨の管理限界値のmg/ml以内 重量汚染度 ある,123
109000499,18,3,良好, , , , ,機器の潤滑状態機器の潤滑状態, , ,潤滑状態 良好,124
109000499,20,7,混入する, ,外部, , , , , ,油 混入する,125
109000499,20,12,検出する, , ,バリウム, , , , ,さ 検出する,125
109000499,20,12,検出する, , ,ケイ素, , , , ,さ 検出する,125
109000499,20,12,検出する, , ,ホウ素, , , , ,さ 検出する,125
109000499,21,4,検出する, , ,鉄, , , , ,鉄 混入する,125
109000499,22,5,混入する, ,鉄, , , , , ,鉄 含む,125
109000499,22,5,混入する, ,外部, , , , , ,鉄 検出する,125
109000499,22,10,検出する, , ,バリウム, , , , ,さ 検出する,125
109000499,22,10,検出する, , ,カルシウム, , , , ,鉄 カルシウム 含む,125
109000499,22,10,検出する, , ,ナトリウム, , , , ,さ 検出する,125
109000499,24,6,ある, , , , ,良好の範囲, ,異常摩耗の早期発見パラメータであるIs値がのマイナス乗,良好の範囲 異常摩耗の早期発見パラメータであるIs値がの乗 ある,126
109000499,24,8,良好, , , , ,潤滑状態, , ,潤滑状態 良好,126
109000579,1,6,均衡する, , ,油槽内などでの沈降, , , , ,油槽内 清掃する,135
109000579,1,11,なる, , , , , , ,油中の濃度,濃度 考える,135
109000579,1,11,なる, , , , , , ,平衡状態,値 なる,135
109000579,1,14,崩れる, , ,バランス, , , , ,油中の濃度 なる,135
109000579,2,5,崩れる, , ,発生, , , , ,油中の濃度 なる,135
109000579,2,5,崩れる, , ,減少の均衡, , , , ,バランス 油中の濃度 崩れる,135
109000579,2,14,低下する, , , , , , ,これ,低下 発生する,135
109000579,2,17,低下する, , ,発生量, , , , ,低下 発生する,135
109000579,2,20,大きい, , ,減少量, , , , ,油槽内などでの沈降 均衡する,135
109000579,2,27,良好, , ,汚染状態, , , , ,汚染状態 良好,135
109000579,2,27,良好, , ,潤滑状態, , , , ,潤滑状態 良好,135
109000579,3,3,低下する, , ,油中の粒子, , , , ,発生 低下する,136
109000579,3,7,設置する, , , , ,フィルタ類, , ,フィルタ類 設置する,136
109000579,3,10,考える,減少, , , , , , ,摩耗 考える,136
109000579,3,13,低下する, , ,油中の摩耗粒子, , , , ,発生 低下する,136
109000579,3,16,発生する, , ,摩耗粒子, , , , ,摩耗粒子 考える,136
109000579,3,19,ある, , ,油槽内部での沈降, , , , ,油槽内部での沈降 減少 ある,136
109000579,3,21,考える, , , , , ,軸受, ,軸受 ある,136
109000579,4,9,ある, , , , ,安定した状態, , ,可能な状態 ある,137
109000579,5,18,ある, , , , ,良好の範囲, ,ないこと異常摩耗の早期発見パラメータであるフェログラフィーのIs値がの乗,検出されたこと異常摩耗の早期発見パラメータであるフェログラフィーのIs値 良好の範囲 ある,138
109000579,6,5,ある, , , , ,良好の範囲, , ,良好な範囲 ある,138
109000619,1,10,高い, , , , , , ,異常摩耗の早期発見パラメータであるフェログラフィーのIs値がの乗,異物 異常摩耗の早期発見パラメータであるIs値がの乗 高い,143
109000619,1,15,ある, , ,潤滑状態, ,厳しい状態, , ,潤滑状態 厳しい,143
109000619,2,2,検出する, , , , , ,摩耗粒子の形態観察, ,摩耗粒子の形態観察 考える,144
109000619,2,7,なる, , , , , , ,高温,値 なる,144
109000619,2,18,検出する, , ,フリクションポリマ, , , , ,フリクションポリマ 発生する,144
109000619,3,4,押し込める, , ,タービン油, ,高圧下,軸受摺動面, ,潤滑油 高圧下 軸受摺動面 押し込める,145
109000619,3,6,なる, , , , , , ,高圧状態,値 なる,145
109000619,3,8,発生する, , ,圧縮熱, , , , ,圧縮熱 発生する,145
109000619,3,13,重合する, , ,潤滑油, , , , ,潤滑油 ある,145
109000619,4,6,劣化する, , , , ,潤滑油, , ,潤滑油 ある,145
109000619,5,3,経過する, ,更油, , , , , ,油 混入する,146
109000619,5,21,把握する, , ,劣化の進行程度, , , , ,油 劣化 劣化する,146
109000619,7,3,均一, , ,油中汚染物, , , , ,均一 摩耗する,147
109000619,7,12,入れ替わる, , ,油, , , , ,油 混入する,147
109000619,9,10,ある, , , , ,良好の範囲, , ,良好な範囲 ある,148
109000621,1,7,上昇する, , ,計数汚染度, , , , ,計数汚染度 高い,149
109000621,1,7,上昇する, , ,当社推奨の管理限界値, , , , ,当社推奨の管理限界値 到達する,149
109000621,2,5,高い, , , , , , ,異常摩耗の早期発見パラメータであるフェログラフィーのIs値がの乗,異常摩耗の早期発見パラメータであるフェログラフィーのIs値がの乗 高い,149
109000621,2,10,ある, , ,潤滑状態, ,厳しい状態, , ,潤滑状態 厳しい,149
109000621,3,2,検出する, , , , , ,摩耗粒子の形態観察, ,摩耗粒子の形態観察 考える,150
109000621,3,5,噛む, , ,異物, , , , ,異物 なる,150
109000621,3,6,発生する, , , , , ,異物の込み, ,異物 噛む,150
109000621,3,10,なる, , , , , , ,高温,値 なる,150
109000621,3,17,混入する, , ,異物, , , , ,異物 噛む,150
109000621,3,21,速い, , ,摩耗進行速度, , , , ,異物 噛む,150
109000621,4,3,発生する, , ,切削摩耗, , ,軸受, ,軸受 考える,150
109000621,4,6,発生する, , , , , ,切削摩耗, ,切削摩耗 なる,150
109000621,4,10,なる, , ,生じた軌道面の損傷, , , ,起点,発生した損傷 起点 なる,150
109000621,4,14,なる, , , , , , ,軸受の寿命,軸受 考える,150
109000621,4,16,進行する, , , , ,フレーキング, , ,摩耗 進行する,150
109000621,4,19,低下する, , ,寿命, ,分の程度, , ,発生 低下する,150
109000621,5,5,引き起こす, , ,切削摩耗, , , , ,切削摩耗 なる,150
109000621,5,7,取り除く, , , , ,異物, , ,異物 検出する,150
109000621,6,5,検出する, , ,金属片, , ,ミリポアフィルタの表面観察, ,鉄錆 ミリポアフィルタの表面観察 検出する,151
109000621,6,5,検出する, , ,鉄錆, , ,ミリポアフィルタの表面観察, ,鉄錆 検出する,151
109000621,6,5,検出する, , ,砂, , ,ミリポアフィルタの表面観察, ,砂 フェログラフィー 検出する,151
109000621,6,12,検出する, , ,鉄, , , , ,鉄 混入する,151
109000621,6,15,高い, , ,汚染度, , , , ,鉄錆 検出する,151
109000621,6,20,考える, , , , , , ,摩耗粒子,値 考える,151
109000621,6,20,考える, , , , , , ,外部混入異物の影響,摩耗 考える,151
109000621,8,3,均一, , ,油中汚染物, , , , ,均一 摩耗する,152
109000621,8,12,入れ替わる, , ,油, , , , ,油 混入する,152
109000621,10,4,押し込める, , ,タービン油, ,高圧下,軸受摺動面, ,潤滑油 高圧下 軸受摺動面 押し込める,153
109000621,10,6,なる, , , , , , ,高圧状態,値 なる,153
109000621,10,8,発生する, , ,圧縮熱, , , , ,圧縮熱 発生する,153
109000621,10,13,重合する, , ,潤滑油, , , , ,潤滑油 ある,153
109000621,11,6,劣化する, , , , ,潤滑油, , ,潤滑油 ある,153
109000621,12,3,経過する, ,更油, , , , , ,油 混入する,153
109000621,12,21,把握する, , ,劣化の進行程度, , , , ,油 劣化 劣化する,153
109000621,13,2,検出する, , ,ケイ素の検出ケイ素, , , , ,ケイ素 検出する,153
109000621,14,3,検出する, ,潤滑油中,ケイ素, , , , ,潤滑油中 検出する,153
109000621,14,11,検出する, , ,シリコン系の添加剤, , , , ,さ 検出する,153
109000621,14,17,検出する, , ,砂, , ,フェログラフィー, ,砂 フィルタ 検出する,153
109000621,14,17,検出する, , ,砂, , ,フィルタ表面の異物観察, ,砂 フェログラフィー 検出する,153
109000621,14,19,検出する, , ,これ, , , , ,さ 検出する,153
109000621,14,22,塗布する, , ,シリコングリース, ,シール部, , ,シリコングリース シール部 塗布する,153
109000621,14,27,混入する, , ,シリコングリース, ,潤滑油, , ,潤滑油 ある,153
109000621,14,34,検出する, , ,砂, , ,フィルタ, ,砂 検出する,153
109000621,15,10,する, , ,消泡剤の投与, , , , ,消泡剤の投与 シール部 砂 シール部 する,153
109000621,15,14,ある, , ,箇所, , , , ,砂 検出する,153
109000621,16,10,ある, , , , ,良好の範囲, , ,良好な範囲 ある,154
109000629,1,12,ある, , , , ,乗と軸受, , ,軸受 考える,173
109000629,1,12,ある, , , , ,継続使用可能な範囲, , ,可能な状態 ある,173
109000629,2,2,検出する, , , , , ,摩耗粒子の形態観察, ,摩耗粒子の形態観察 考える,174
109000629,2,5,噛む, , ,異物, , , , ,異物 なる,174
109000629,2,6,発生する, , , , , ,異物の込み, ,異物 噛む,174
109000629,2,9,厳しい, , ,金属接触, , , , ,潤滑状態 厳しい,174
109000629,2,12,厳しい, , , , ,観察された粒子, , ,観察された粒子 検出する,174
109000629,2,16,混入する, , ,異物, , , , ,異物 噛む,174
109000629,2,20,速い, , ,摩耗進行速度, , , , ,異物 噛む,174
109000629,3,3,発生する, , ,切削摩耗, , ,軸受, ,軸受 考える,174
109000629,3,6,発生する, , , , , ,切削摩耗, ,切削摩耗 なる,174
109000629,3,10,なる, , ,生じた軌道面の損傷, , , ,起点,発生した損傷 起点 なる,174
109000629,3,14,なる, , , , , , ,軸受の寿命,軸受 考える,174
109000629,3,16,進行する, , , , ,フレーキング, , ,摩耗 進行する,174
109000629,3,19,低下する, , ,寿命, ,分の程度, , ,発生 低下する,174
109000629,4,4,引き起こす, , ,切削摩耗, , , , ,切削摩耗 なる,174
109000629,4,6,取り除く, , , , ,異物, , ,異物 検出する,174
109000629,6,3,均一, , ,油中汚染物, , , , ,均一 摩耗する,175
109000629,6,12,入れ替わる, , ,油, , , , ,油 混入する,175
109000629,8,10,ある, , , , ,良好の範囲, , ,良好な範囲 ある,176
109000632,1,6,考える, , ,試料油,計数汚染度, , , ,計数汚染度 高い,177
109000632,1,6,考える, , ,試料油,参考値, , , ,摩耗 考える,177
109000632,3,5,高い, , , , , , ,異常摩耗の早期発見パラメータであるフェログラフィーのIs値がの乗,異物 異常摩耗の早期発見パラメータであるIs値がの乗 高い,178
109000632,3,10,ある, , ,潤滑状態, ,厳しい状態, , ,潤滑状態 厳しい,178
109000632,4,2,検出する, , , , , ,摩耗粒子の形態観察, ,摩耗粒子の形態観察 考える,178
109000632,4,5,厳しい, , ,金属接触, , , , ,潤滑状態 厳しい,178
109000632,4,10,混入する, ,外部, , ,観察された粒子, , ,外部 鉄 混入する,178
109000632,4,15,検出する, , ,樹脂, , , , ,さ 検出する,178
109000632,4,19,厳しい, , ,潤滑状態, , , , ,樹脂 検出する,178
109000632,5,3,進行する, , ,摩耗, , , , ,樹脂 検出する,178
109000632,5,5,発生する, , , , , ,摩耗, ,摩耗 考える,178
109000632,5,8,なる, , ,発生した損傷, , , ,起点,傷 起点 なる,178
109000632,5,13,なる, , , , , , ,軸受の寿命の指標,軸受の寿命 なる,178
109000632,5,15,進行する, , , , ,フレーキング, , ,摩耗 進行する,178
109000632,6,9,検出する, , ,大型の金属片, , ,ミリポアフィルタの表面観察, ,金属片 ミリポアフィルタの表面観察 検出する,179
109000632,6,9,検出する, , ,鉄錆, , ,ミリポアフィルタの表面観察, ,鉄錆 検出する,179
109000632,6,9,検出する, , ,砂, , ,ミリポアフィルタの表面観察, ,砂 フェログラフィー 検出する,179
109000632,6,17,検出する, , ,鉄, , , , ,鉄 混入する,179
109000632,6,17,検出する, , ,銅, , , , ,銅 含む,179
109000632,6,20,高い, , ,汚染度, , , , ,砂 検出する,179
109000632,8,3,均一, , ,油中汚染物, , , , ,均一 摩耗する,180
109000632,9,3,入れ替わる, , ,油, , , , ,油 混入する,181
109000632,11,3,検出する, ,潤滑油中,ケイ素, , , , ,潤滑油中 検出する,182
109000632,11,11,検出する, , ,シリコン系の添加剤, , , , ,さ 検出する,182
109000632,11,17,検出する, , ,砂, , ,フェログラフィー, ,砂 フィルタ 検出する,182
109000632,11,17,検出する, , ,砂, , ,フィルタ表面の異物観察, ,砂 フェログラフィー 検出する,182
109000632,11,19,検出する, , ,これ, , , , ,さ 検出する,182
109000632,11,22,塗布する, , ,シリコングリース, ,シール部, , ,シリコングリース シール部 塗布する,182
109000632,11,27,混入する, , ,シリコングリース, ,潤滑油, , ,潤滑油 ある,182
109000632,11,34,検出する, , ,砂, , ,フィルタ, ,砂 検出する,182
109000632,12,10,する, , ,消泡剤の投与, , , , ,消泡剤の投与 シール部 砂 シール部 する,182
109000632,12,14,ある, , ,箇所, , , , ,砂 検出する,182
109000632,13,10,ある, , , , ,良好の範囲, , ,良好な範囲 ある,183
109000633,1,6,考える, , ,試料油,計数汚染度, , , ,計数汚染度 高い,184
109000633,1,6,考える, , ,試料油,参考値, , , ,摩耗 考える,184
109000633,2,7,上昇する, , ,計数汚染度, , , , ,計数汚染度 高い,184
109000633,3,6,高い, , , , , , ,異常摩耗の早期発見パラメータであるフェログラフィーのIs値がの乗,異常摩耗の早期発見パラメータであるフェログラフィーのIs値がの乗 高い,184
109000633,3,11,ある, , ,潤滑状態, ,厳しい状態, , ,潤滑状態 厳しい,184
109000633,4,2,検出する, , , , , ,摩耗粒子の形態観察, ,摩耗粒子の形態観察 考える,184
109000633,4,5,噛む, , ,異物, , , , ,異物 なる,184
109000633,4,6,発生する, , , , , ,異物の込み, ,異物 噛む,184
109000633,4,9,厳しい, , ,金属接触, , , , ,金属接触 砂 厳しい,184
109000633,4,14,検出する, , ,シビア粒子, , , , ,粒子 検出する,184
109000633,4,14,検出する, , ,銅合金, , , , ,さ 検出する,184
109000633,4,18,厳しい, , ,潤滑状態, , , , ,潤滑状態 厳しい,184
109000633,5,5,混入する, , ,異物, , , , ,異物 噛む,184
109000633,5,9,速い, , ,摩耗進行速度, , , , ,摩耗進行速度 異物 速い,184
109000633,6,3,発生する, , ,切削摩耗, , ,軸受, ,軸受 考える,184
109000633,6,6,発生する, , , , , ,切削摩耗, ,切削摩耗 なる,184
109000633,6,10,なる, , ,生じた軌道面の損傷, , , ,起点,発生した損傷 起点 なる,184
109000633,6,14,なる, , , , , , ,軸受の寿命,軸受 考える,184
109000633,6,16,進行する, , , , ,フレーキング, , ,摩耗 進行する,184
109000633,6,19,低下する, , ,寿命, ,分の程度, , ,発生 低下する,184
109000633,7,5,引き起こす, , ,切削摩耗, , , , ,切削摩耗 なる,184
109000633,7,7,取り除く, , , , ,異物, , ,異物 検出する,184
109000633,8,4,検出する, , ,銅合金, , , , ,さ 検出する,185
109000633,8,14,検出する, , ,鉄, , , , ,鉄 混入する,185
109000633,8,14,検出する, , ,鉛, , , , ,鉛 ある,185
109000633,8,14,検出する, , ,銅, , , , ,銅 含む,185
109000633,8,17,高い, , ,汚染度, , , , ,鉛 検出する,185
109000633,10,5,ある, , , , ,鉛, , ,鉛 含む,185
109000633,11,4,考える, , ,銅,軸受の保持器, , , ,軸受 考える,185
109000633,11,11,考える,他の部位,銅合金ではないこと, , , , , ,他の部位 銅合金ではないこと 考える,185
109000633,14,3,均一, , ,油中汚染物, , , , ,均一 摩耗する,186
109000633,14,12,入れ替わる, , ,油, , , , ,油 混入する,186
109000633,17,3,検出する, ,潤滑油中,ケイ素, , , , ,潤滑油中 検出する,187
109000633,17,11,検出する, , ,シリコン系の添加剤, , , , ,さ 検出する,187
109000633,17,17,検出する, , ,砂, , ,フェログラフィー, ,砂 フィルタ 検出する,187
109000633,17,17,検出する, , ,砂, , ,フィルタ表面の異物観察, ,砂 フェログラフィー 検出する,187
109000633,17,19,検出する, , ,これ, , , , ,さ 検出する,187
109000633,17,22,塗布する, , ,シリコングリース, ,シール部, , ,シリコングリース シール部 塗布する,187
