報告書_id,文_id,動詞_id,動詞,主体,起点,対象,状況,着点,手段,関係,事象,レコード_id
109000679,1,5,増加する, , ,鉄, , , , ,発生したμm未満の赤錆 検出する,308
109000679,2,5,接合する,スラストランナー固定部, ,スラストメタル台金部の鉄系材料, , , , ,スラストランナー固定部 スラストメタル台金部の鉄系材料 発生したμm未満の赤錆 接合する,308
109000679,2,8,発生する,フレッティングの発生要因, , , , , , ,フレッティング 発生する,308
109000679,3,3,発生する, , ,赤錆, , , , ,鉄 赤錆 高い,309
109000679,3,11,噛む, , ,発生した赤錆, , , ,軸受摺動面,赤錆 発生する,309
109000679,3,13,進行する, , ,摩耗, , , , ,赤錆 検出する,309
109000679,4,7,噛む, , ,赤錆, , , ,軸受摺動面,赤錆 検出する,309
109001686,1,6,検出する, , ,鉄錆, , ,フィルタ表面の異物観察, ,砂 フィルタ表面の異物観察 検出する,568
109001686,1,6,検出する, , ,砂, , ,フィルタ表面の異物観察, ,砂 フェログラフィー 検出する,568
109001686,1,10,増加する, , ,濃度, , , , ,鉄錆 検出する,568
109001686,1,16,混入する,増加した要因,外部, , , ,粒子の増加, ,外部 鉄錆 混入する,568
109001686,2,3,ある, , , , ,異物の混入, , ,フィルタ表面の異物観察 潤滑状態 ある,568
109001686,2,13,ある, , , , ,良好の範囲, ,Is値がの乗,Is値 良好の範囲 ある,568
109001686,2,18,ある, , , , ,潤滑状態, , ,潤滑状態 ある,568
109001686,2,18,ある, , , , ,正常な状態, , ,正常な状態 ある,568
109001746,0,7,満たす, , ,全ての分析項目の値, , , , ,全ての分析項目の値 満たす,577
109001746,0,20,良好, , , , ,潤滑状態, , ,潤滑状態 良好,577
109001746,1,1,係る, , , , , , ,特性低下特性低下,汚染 係る,578
109001746,2,8,ある, , , ,当社推奨の管理限界値である±％以内, , , ,当社推奨の管理限界値である±％以内 ある,578
109001746,3,3,設定する, , ,管理限界値, , , , ,管理限界値 上昇する,579
109001746,4,12,現れる, , , , ,劣化の兆候, , ,潤滑油 劣化する,580
109001746,8,1,係る, , , , ,汚染, , ,摩耗 係る,581
109001746,13,9,ある, , , , ,良好の範囲, , ,良好な範囲 ある,582
109001746,13,13,良好, , , , ,潤滑箇所の潤滑状態, , ,潤滑状態 良好,582
109001746,14,5,検出する, , ,金属元素, , , , ,さ 検出する,583
109001746,14,8,発生する, , , ,潤滑箇所, , , ,潤滑箇所 適正,583
109001746,14,15,良好, , , , ,外部からの異物などの混入, , ,混入した異物 潤滑状態 良好,583
109001746,15,5,発生する, , , ,潤滑箇所, , , ,潤滑箇所 適正,583
109001746,15,7,検出する, , , , , ,金属接触, ,金属接触 厳しい,583
109001746,15,10,混入する, ,外部,銅, , , , ,外部 鉄 混入する,583
109001746,15,14,検出する, , ,ナトリウム, , , , ,さ 検出する,583
109001760,0,7,満たす, , ,全ての分析項目の値, , , , ,全ての分析項目の値 満たす,614
109001760,0,20,良好, , , , ,潤滑状態, , ,潤滑状態 良好,614
109001760,1,1,係る, , , , , , ,特性低下特性低下,汚染 係る,615
109001760,2,8,ある, , , ,当社推奨の管理限界値である±％以内, , , ,当社推奨の管理限界値である±％以内 ある,615
109001760,3,3,設定する, , ,管理限界値, , , , ,管理限界値 上昇する,616
109001760,4,12,現れる, , , , ,劣化の兆候, , ,潤滑油 劣化する,617
109001760,8,1,係る, , , , ,汚染, , ,摩耗 係る,618
109001760,13,9,ある, , , , ,良好の範囲, , ,良好な範囲 ある,619
109001760,13,13,良好, , , , ,潤滑箇所の潤滑状態, , ,潤滑状態 良好,619
109001760,14,5,検出する, , ,金属元素, , , , ,さ 検出する,620
109001760,14,8,発生する, , , ,潤滑箇所, , , ,潤滑箇所 適正,620
109001760,14,15,良好, , , , ,外部からの異物などの混入, , ,混入した異物 潤滑状態 良好,620
109001760,15,5,混入する, ,外部, , , , , ,外部 混入する,620
109001760,15,10,検出する, , ,カルシウム, , , , ,鉄 カルシウム 含む,620
109001760,15,10,検出する, , ,ナトリウム, , , , ,さ 検出する,620
109001776,0,7,満たす, , ,全ての分析項目の値, , , , ,全ての分析項目の値 満たす,665
109001776,0,20,良好, , , , ,潤滑状態, , ,潤滑状態 良好,665
109001776,1,1,係る, , , , , , ,特性低下特性低下,汚染 係る,666
109001776,2,8,ある, , , ,当社推奨の管理限界値である±％以内, , , ,当社推奨の管理限界値である±％以内 ある,666
109001776,3,3,設定する, , ,管理限界値, , , , ,管理限界値 上昇する,667
109001776,8,1,係る, , , , ,汚染, , ,摩耗 係る,668
109001776,13,9,ある, , , , ,良好の範囲, , ,良好な範囲 ある,669
109001776,13,13,良好, , , , ,潤滑箇所の潤滑状態, , ,潤滑状態 良好,669
109001776,14,5,検出する, , ,金属元素, , , , ,さ 検出する,670
109001776,14,8,発生する, , , ,潤滑箇所, , , ,潤滑箇所 適正,670
109001776,14,14,検出する,外部からの異物などの混入, , , , , , ,外部 亜鉛 混入する,670
109001776,15,5,混入する, ,外部, , , , , ,外部 混入する,670
109001776,15,9,検出する, , ,ナトリウム, , , , ,さ 検出する,670
109001795,0,7,満たす, , ,全ての分析項目の値, , , , ,全ての分析項目の値 満たす,703
109001795,0,20,良好, , , , ,潤滑状態, , ,潤滑状態 良好,703
109001795,0,24,係る, , , , , , ,判断します特性低下特性低下,特性低下特性低下 係る,703
109001795,1,8,ある, , , ,当社推奨の管理限界値である±％以内, , , ,全ての分析項目の値 当社推奨の管理限界値である±％以内 判断します特性低下特性低下 ある,703
109001795,2,3,設定する, , ,管理限界値, , , , ,管理限界値 上昇する,704
109001795,7,1,係る, , , , ,汚染, , ,摩耗 係る,705
109001795,12,9,ある, , , , ,良好の範囲, , ,良好な範囲 ある,706
109001795,12,13,良好, , , , ,潤滑箇所の潤滑状態, , ,潤滑状態 良好,706
109001795,13,5,混入する, ,外部, , , , , ,外部 鉄 混入する,706
109001795,13,10,検出する, , ,ケイ素, , , , ,さ 検出する,706
109001795,14,5,混入する, ,外部, , , , , ,ケイ素 検出する,706
109001795,14,11,検出する, , ,カルシウム, , , , ,鉄 カルシウム 含む,706
109001795,14,11,検出する, , ,ナトリウム, , , , ,さ 検出する,706
109002099,1,5,検出する,鉄錆等, , , , ,フィルタ表面の異物観察, ,砂 フィルタ表面の異物観察 検出する,974
109002099,1,8,増加する, , ,汚染度, , , , ,汚染度 高い,974
109002099,1,14,混入する,増加した要因,外部, , , ,粒子の増加, ,外部 混入する,974
109002099,2,3,ある, , , , ,異物の混入, , ,フィルタ表面の異物観察 潤滑状態 ある,974
109002099,2,13,ある, , , , ,良好の範囲, ,Is値がの乗,Is値 良好の範囲 ある,974
109002099,2,18,ある, , , , ,潤滑状態, , ,潤滑状態 ある,974
109002099,2,18,ある, , , , ,正常な状態, , ,正常な状態 ある,974
109002241,0,12,ある, , , , ,処置領域, , ,処置領域 ある,1008
109002241,1,3,移行する, ,ISOVG, , ,ISOVG, , ,ISOVG 考える,1009
109002627,0,9,増加する, ,NAS級,計数汚染度, ,級, , ,NAS級 計数汚染度 ある,1100
109002627,1,3,発生する, , , ,摩耗粒子の形態観察, ,フレッティング, ,摩耗粒子の形態観察 考える,1101
109002627,1,7,検出する, , ,発生したμm未満の赤錆, , , , ,赤錆 検出する,1101
109002627,2,5,増加する, , ,鉄, , , , ,発生したμm未満の赤錆 検出する,1101
109002627,3,5,接合する,スラストランナー固定部, ,スラストメタル台金部の鉄系材料, , , , ,スラストランナー固定部 スラストメタル台金部の鉄系材料 発生したμm未満の赤錆 接合する,1101
109002627,4,3,発生する, , ,赤錆, , , , ,鉄 赤錆 高い,1101
109002627,4,11,噛む, , ,発生した赤錆, , , ,軸受摺動面,赤錆 発生する,1101
109002627,4,13,進行する, , ,摩耗, , , , ,赤錆 検出する,1101
109002627,5,4,発生する, , , ,・汚染度の増加摩耗粒子の形態観察, ,フレッティング, ,・汚染度の増加摩耗粒子の形態観察 フレッティング 発生する,1101
109002627,5,8,検出する, , ,発生したμm未満の赤錆, , , , ,赤錆 検出する,1101
109002627,5,11,増加する, , ,汚染度, , , , ,汚染度 赤錆 増加する,1101
109002627,6,3,噛む, , ,赤錆, , , ,軸受摺動面,赤錆 検出する,1101
109003772,0,12,検出する, , ,鉄錆, , ,フィルタ表面の異物観察, ,砂 フィルタ表面の異物観察 検出する,2499
109003772,0,12,検出する, , ,砂, , ,フィルタ表面の異物観察, ,砂 フェログラフィー 検出する,2499
109003772,1,4,混入する,砂等,外部, , , , , ,外部 鉄 混入する,2499
109003772,2,4,噛む, , , , , , ,軸受摺動面,軸受摺動面 粗い,2500
109003772,2,6,発生する, , ,摩耗, , , , ,摩耗 考える,2500
109003772,2,8,懸念する, , ,混入した異物, , , , ,異物 噛む,2500
109003772,3,9,ある, , , , ,良好の範囲, ,Is値がのマイナス乗,異物 良好な範囲 ある,2500
109003772,3,14,ある, , , , ,潤滑状態, , ,異物 潤滑状態 ある,2500
109003772,3,14,ある, , , , ,正常な状態, , ,正常な状態 ある,2500
109003772,3,20,噛む, , ,観察された異物, , , ,軸受摺動面,異物 噛む,2500
109003772,3,22,発生する, , ,摩耗, , , , ,摩耗 考える,2500
110000001,0,9,増加する, , , , ,重量汚染度, , ,重量汚染度 なる,2590
110000001,0,14,ある, , , , ,良好の範囲, , ,良好な範囲 ある,2590
110000001,1,5,検出する,濃度, ,鉄, , , , ,鉄 検出する,2591
110000001,1,12,ある, ,異常摩耗の早期発見パラメータであるフェログラフィーのIs値がのマイナス乗, , ,変化, , ,異常摩耗の早期発見パラメータであるフェログラフィーのIs値 . ある,2591
110000001,2,8,良好, , ,全酸価, ,粘度, ,IR,粘度 良好,2592
110000001,2,8,良好, , ,全酸価, ,水分, ,IR,水分 良好,2592
110000001,2,8,良好, , ,RBOTのデータ, ,粘度, ,IR,粘度 良好,2592
110000001,2,8,良好, , ,RBOTのデータ, ,水分, ,IR,水分 良好,2592
110000001,4,1,上昇する, , ,RBOT, , , , ,RBOT 出来る,2593
110000001,4,5,考える, , ,更油, , , , ,摩耗 考える,2593
110000001,4,5,考える, , ,補給, , , , ,値 考える,2593
110000001,5,7,上昇する, , ,RBOT, , , , ,RBOT 上昇する,2593
110000001,6,16,ある, , , , ,試料油, , ,RBOT 出来る,2593
110000001,6,16,ある, , , , ,継続使用可能な状態, , ,継続使用可能な状態 ある,2593
110000001,8,4,ある, , , , ,潤滑油, , ,潤滑油 高い,2593
110000001,8,4,ある, , , , ,軸受, , ,軸受 考える,2593
110000001,8,4,ある, , , , ,継続使用可能な状態, , ,寿命 継続使用可能な状態 ある,2593
110000004,0,14,起こす, , ,油膜切れ, , , , ,油膜切れ なる,2598
110000004,0,15,発生する,金属潤滑部, , , , , , ,金属潤滑部 発生する,2598
110000004,0,17,厳しい, , , , ,銅合金, , ,摩耗 厳しい,2598
110000004,0,18,ある, , ,銅合金のシビア粒子,これらの金属の中, , , ,銅合金のシビア粒子 これらの金属の中 油膜切れ ある,2598
110000004,1,3,発生する, , , , , ,潤滑部, ,潤滑部 発生する,2599
110000004,2,8,ある, , , , ,良好の範囲, ,異常摩耗の早期発見パラメータであるフェログラフィーのIs値がのマイナス乗,良好の範囲 異常摩耗の早期発見パラメータであるIs値がの乗 ある,2600
110000004,2,13,ある, , , , ,軸受, , ,軸受 ある,2600
110000004,2,13,ある, , , , ,継続使用可能な状態, , ,継続使用可能な状態 なる,2600
110000004,3,7,進行する, , ,これ, , , , ,継続使用可能な状態 ある,2600
110000004,3,13,発生する, , , ,進行した場合, , , ,摩耗 進行する,2600
110000004,3,13,発生する, , , ,適正なかき揚げ, , , ,適正なかき揚げ 発生する,2600
110000004,3,16,なる, , , , , , ,軸受摺動面の油膜切れ発生原因,軸受摺動面 噛む,2600
110000004,5,4,検出する, , ,銅合金, , ,フィルタ表面の異物観察, ,砂 フィルタ表面の異物観察 検出する,2601
110000004,5,4,検出する, , ,砂, , ,フィルタ表面の異物観察, ,砂 フェログラフィー 検出する,2601
110000004,5,7,高い, , ,汚染度, , , , ,砂 検出する,2601
110000004,5,12,考える, , , , , , ,摩耗,値 考える,2601
110000004,5,12,考える, , , , , , ,外部混入異物の影響,摩耗 考える,2601
110000004,6,5,良好, , ,全酸価, ,・粘度, , ,粘度 良好,2602
110000004,6,5,良好, , ,全酸価, ,水分, , ,水分 良好,2602
110000004,6,5,良好, , ,IRのデータ, ,・粘度, , ,粘度 良好,2602
110000004,6,5,良好, , ,IRのデータ, ,水分, , ,水分 良好,2602
110000004,7,4,ある, , , , ,潤滑油, , ,潤滑油 粘度 ある,2602
110000004,7,4,ある, , , , ,軸受, , ,乗と軸受 ある,2602
110000004,7,4,ある, , , , ,継続使用可能な状態, , ,継続使用可能な状態 ある,2602
110000004,8,4,回転する, , ,オイルリング, ,日常点検の際, , ,オイルリング 回転する,2603
110000004,10,3,均一, , ,油中汚染物, , , , ,均一 摩耗する,2604
110000004,11,16,除去する, , ,スラッジ, , , , ,油中汚染物 均一,2604
110000004,11,16,除去する, , ,外部混入異物の汚染物, , , , ,汚染物 除去する,2604
110000004,11,18,高い, , ,汚染度, , , , ,スラッジ 考える,2604
110000004,12,19,取る, , ,ための初期値, , , , ,初期値 ための初期値 ための初期値 取る,2604
110000004,13,5,塞ぐ, , ,スラッジの発生, , , , ,摩耗 発生する,2604
110000004,13,5,塞ぐ, , ,潤滑油の供給路, , , , ,スラッジの発生 スラッジ 塞ぐ,2604
110000004,13,7,低下する, , ,供給量, , , , ,発生 低下する,2604
110000004,13,9,発生する, , ,油膜切れ, , , , ,油膜切れ 起こす,2604
110000004,16,9,ある, , , ,当社推奨の管理限界値である±％以内, , , ,当社推奨の管理限界値 上昇する,2605
110000004,17,4,ある, , , ,当社推奨の管理限界値の以下,水分, , ,当社推奨の管理限界値 水分 上昇する,2606
110000004,20,3,ある, , , ,当社推奨の管理限界値内,計数汚染度, , ,当社推奨の管理限界値内 水分 ある,2607
110000004,21,5,ある, , , ,NAS級,計数汚染度計数汚染度, , ,NAS級 到達する,2608
110000004,21,5,ある, , , ,当社推奨の管理限界値のNAS級以内,計数汚染度計数汚染度, , ,当社推奨の管理限界値のNAS級以内 計数汚染度 ある,2608
110000004,22,5,ある, , , ,当社推奨の管理限界値のmg/ml以内,重量汚染度, , ,当社推奨の管理限界値 重量汚染度 上昇する,2609
110000004,22,5,ある, , , ,当社推奨の管理限界値のmg/ml以内,mg/ml, , ,汚染 管理限界値のmg/ml以内 汚染 ある,2609
110000004,23,8,検出する, , ,銅, , , , ,銅 含む,2610
110000004,23,8,検出する, , ,亜鉛, , , , ,さ 検出する,2610
110000004,24,5,検出する, , ,銅合金, , , , ,さ 検出する,2610
110000004,25,7,検出する, , ,金属元素, , , , ,さ 検出する,2610
110000004,26,9,混入する, ,鉛, , , , , ,鉛 検出する,2610
110000004,26,9,混入する, ,銅, , , , , ,銅 検出する,2610
110000004,26,9,混入する, ,錫, , , , , ,錫 検出する,2610
110000004,26,9,混入する, ,亜鉛, , , , , ,亜鉛 検出する,2610
110000004,26,9,混入する, ,外部, , , , , ,外部 混入する,2610
110000004,26,13,検出する, , ,カルシウム, , , , ,鉄 カルシウム 含む,2610
110000004,26,13,検出する, , ,ナトリウム, , , , ,さ 検出する,2610
110000004,27,8,ある, , , , ,良好の範囲, ,異常摩耗の早期発見パラメータであるIs値がのマイナス乗,良好の範囲 異常摩耗の早期発見パラメータであるIs値がの乗 ある,2610
110000004,27,13,検出する, , ,銅合金, , , , ,さ 検出する,2610
110000006,0,15,起こす, , ,油膜切れ, , , , ,油膜切れ なる,2611
110000006,0,16,発生する,金属潤滑部, , , , , , ,金属潤滑部 発生する,2611
110000006,0,18,厳しい, , , , ,銅合金, , ,摩耗 厳しい,2611
110000006,0,19,ある, , ,銅合金のシビア粒子,これらの金属の中, , , ,銅合金のシビア粒子 これらの金属の中 油膜切れ ある,2611
110000006,1,3,発生する, , , , , ,潤滑部, ,潤滑部 発生する,2612
110000006,2,8,ある, , , , ,良好の範囲, ,異常摩耗の早期発見パラメータであるフェログラフィーのIs値がのマイナス乗,良好の範囲 異常摩耗の早期発見パラメータであるIs値がの乗 ある,2613
110000006,2,13,ある, , , , ,軸受, , ,軸受 ある,2613
110000006,2,13,ある, , , , ,継続使用可能な状態, , ,継続使用可能な状態 なる,2613
110000006,3,7,進行する, , ,これ, , , , ,継続使用可能な状態 ある,2613
110000006,3,13,発生する, , , ,進行した場合, , , ,摩耗 進行する,2613
110000006,3,13,発生する, , , ,適正なかき揚げ, , , ,適正なかき揚げ 発生する,2613
110000006,3,16,なる, , , , , , ,軸受摺動面の油膜切れ発生原因,軸受摺動面 噛む,2613
110000006,4,4,上昇する, , ,当社推奨の管理限界値, , , , ,当社推奨の管理限界値 上昇する,2613
110000006,5,3,検出する, , ,銅合金, , ,フィルタ表面の異物観察, ,砂 フィルタ表面の異物観察 検出する,2613
110000006,5,6,高い, , ,汚染度, , , , ,汚染度 鉄 高い,2613
110000006,6,5,良好, , ,全酸価, ,・粘度, , ,粘度 良好,2614
110000006,6,5,良好, , ,全酸価, ,水分, , ,水分 良好,2614
110000006,6,5,良好, , ,IRのデータ, ,・粘度, , ,粘度 良好,2614
110000006,6,5,良好, , ,IRのデータ, ,水分, , ,水分 良好,2614
110000006,7,4,ある, , , , ,潤滑油, , ,潤滑油 粘度 ある,2614
110000006,7,4,ある, , , , ,軸受, , ,乗と軸受 ある,2614
110000006,7,4,ある, , , , ,継続使用可能な状態, , ,継続使用可能な状態 ある,2614
110000006,8,4,回転する, , ,オイルリング, ,日常点検の際, , ,オイルリング 回転する,2615
110000006,10,3,均一, , ,油中汚染物, , , , ,均一 摩耗する,2616
110000006,11,16,除去する, , ,スラッジ, , , , ,油中汚染物 均一,2616
110000006,11,16,除去する, , ,外部混入異物の汚染物, , , , ,汚染物 除去する,2616
110000006,11,18,高い, , ,汚染度, , , , ,スラッジ 考える,2616
110000006,12,19,取る, , ,ための初期値, , , , ,初期値 ための初期値 ための初期値 取る,2616
110000006,13,5,塞ぐ, , ,スラッジの発生, , , , ,摩耗 発生する,2616
110000006,13,5,塞ぐ, , ,潤滑油の供給路, , , , ,スラッジの発生 スラッジ 塞ぐ,2616
110000006,13,7,低下する, , ,供給量, , , , ,発生 低下する,2616
110000006,13,9,発生する, , ,油膜切れ, , , , ,油膜切れ 起こす,2616
110000006,16,9,ある, , , ,当社推奨の管理限界値である±％以内, , , ,当社推奨の管理限界値 上昇する,2617
110000006,17,5,ある, , , ,当社推奨の管理限界値の以下,ppm, , ,当社推奨の管理限界値の以下 . ある,2618
110000006,20,4,上昇する, , ,当社推奨の管理限界値, , , , ,当社推奨の管理限界値 到達する,2619
110000006,21,5,上昇する, , ,NAS級以上, ,計数汚染度計数汚染度, , ,NAS級以上 計数汚染度 上昇する,2620
110000006,21,5,上昇する, , ,当社推奨の管理限界値のNAS級, ,計数汚染度計数汚染度, , ,当社推奨の管理限界値 上昇する,2620
110000006,22,5,上昇する, , ,mg/ml, ,重量汚染度, , ,mg/ml 上昇する,2621
110000006,22,5,上昇する, , ,当社推奨の管理限界値のmg/ml, ,重量汚染度, , ,mg/ml 上昇する,2621
110000006,23,8,検出する, , ,銅, , , , ,銅 含む,2622
110000006,23,8,検出する, , ,亜鉛, , , , ,さ 検出する,2622
110000006,24,3,発生する, , , , , ,油膜切れ, ,油膜切れ 起こす,2622
110000006,24,7,検出する, , ,発生した銅合金, , , , ,摩耗 発生する,2622
110000006,25,6,検出する, , ,鉛, , , , ,鉛 ある,2622
110000006,25,6,検出する, , ,亜鉛, , , , ,さ 検出する,2622
110000006,26,10,混入する, ,鉄, , , , , ,鉄 検出する,2622
110000006,26,10,混入する, ,鉛, , , , , ,鉄 検出する,2622
110000006,26,10,混入する, ,銅, , , , , ,銅 検出する,2622
110000006,26,10,混入する, ,錫, , , , , ,鉛 検出する,2622
110000006,26,10,混入する, ,亜鉛, , , , , ,亜鉛 検出する,2622
110000006,26,10,混入する, ,外部, , , , , ,亜鉛 検出する,2622
110000006,26,14,検出する, , ,カルシウム, , , , ,鉄 カルシウム 含む,2622
110000006,26,14,検出する, , ,ナトリウム, , , , ,さ 検出する,2622
110000006,27,8,ある, , , , ,良好の範囲, ,異常摩耗の早期発見パラメータであるIs値がのマイナス乗,良好の範囲 異常摩耗の早期発見パラメータであるIs値がの乗 ある,2622
110000006,27,11,発生する, , , , , ,油膜切れ, ,油膜切れ 起こす,2622
110000006,27,15,検出する, , ,発生した銅合金, , , , ,摩耗 発生する,2622
110000127,0,4,発生する, , , , , ,摩耗, ,摩耗 考える,2702
110000127,0,7,検出する, ,潤滑油中,鉄, , , , ,鉄 検出する,2702
110000127,0,7,検出する, ,潤滑油中,錫, , , , ,潤滑油中 検出する,2702
110000127,1,6,発生する, , , , , ,フレッティング, ,フレッティング 検出する,2703
110000127,1,10,発生する, , , , , ,局部的な油膜切れ, ,油膜切れ 発生する,2703
110000127,1,13,噛む, , ,異物, , , ,シビア粒子,異物 噛む,2703
110000127,1,14,発生する, , ,シビア粒子, , , , ,粒子 検出する,2703
110000127,1,14,発生する, , ,異物の込み, , , , ,異物 噛む,2703
110000127,2,5,発生する, , ,フレッティング摩耗, , ,軸受, ,軸受 考える,2704
110000127,2,9,発生する, , ,凝着摩耗, , , , ,凝着摩耗 懸念する,2704
110000127,2,9,発生する, , ,切削摩耗, , , , ,切削摩耗 なる,2704
110000127,3,6,高い, , , , , , ,異常摩耗の早期発見パラメータであるフェログラフィーのIs値がの乗,異常摩耗の早期発見パラメータであるフェログラフィーのIs値がの乗 高い,2704
110000127,3,8,ある, , , , ,高い範囲, , ,範囲 ある,2704
110000127,3,12,検出する, , ,軸受メタルの主成分である錫, , , , ,鉄 軸受メタルの主成分である錫 含む,2704
110000127,4,5,接合する,スラストランナー固定部, ,スラストメタル台金部の鉄系材料, , , , ,スラストランナー固定部 スラストメタル台金部の鉄系材料 接合する,2704
110000127,4,8,発生する,フレッティングの発生要因, , , , , , ,フレッティング 発生する,2704
110000127,5,8,増大する, ,振動, , ,始めの振動, , ,振動 増大する,2704
110000127,5,24,発生する, ,前,観察されたフレッティング摩耗粒子, , ,振動の発生要因, ,前 観察されたフレッティング摩耗粒子 振動の発生要因 発生する,2704
110000127,6,10,発生する, , ,振動, , , , ,振動 なる,2704
110000127,7,3,小さい, , ,粒子径, , , , ,配管 振動する,2704
110000127,7,7,遅い, , ,潤滑油中での沈降速度, , , , ,潤滑油中での沈降速度 振動 遅い,2704
110000127,7,10,出来る, , ,フレッティング粒子, , ,今回の採油, ,今回の採油 経過する,2704
110000127,7,13,なる, , , , , , ,異常な潤滑状態,潤滑状態 厳しい,2704
110000127,7,24,沈降する, , , , ,大型の摩耗粒子, , ,摩耗粒子 発生する,2704
110000127,10,8,警告する, , ,異常な状態, , , , ,状態 検出する,2705
110000127,10,11,至る, , , , ,警告した後, , ,警告した後 至る,2705
110000127,10,11,至る, , , , ,軸受損傷, , ,軸受損傷 至る,2705
110000127,11,11,認める,有効性, , , , , , ,有効性 軸受損傷 認める,2705
110000127,12,8,長い, , ,停止からの時間経過, , , , ,停止からの時間経過 有効性 長い,2705
110000127,12,11,沈降する, , , , ,なった場合の大型の摩耗粒子, , ,大型の摩耗粒子 沈降する,2705
110000127,12,11,沈降する, , , , ,油槽底部, , ,油槽底部 沈殿する,2705
110000127,13,7,深い, , , , , , ,スラストメタルの摩耗体積,スラストメタル 深い,2705
110000127,13,9,低下する, , , , ,精度, , ,有効性 精度 低下する,2705
110000127,14,9,粗い, , ,メタル, , , , ,軸受 粗い,2706
110000127,14,15,発生する, , ,局部的な接触, , , , ,接触 なる,2706
110000127,16,1,良好, , ,メタル, , , , ,メタル 良好,2706
110000127,17,3,良好, , , , ,・汚染度計数汚染度, , ,汚染度計数汚染度 良好,2707
110000127,17,3,良好, , , , ,重量汚染度, , ,重量汚染度 良好,2707
110000127,18,5,良好, , ,全酸価, ,・粘度, , ,粘度 良好,2708
110000127,18,5,良好, , ,全酸価, ,水分, , ,水分 良好,2708
110000127,18,5,良好, , ,IRのデータ, ,・粘度, , ,粘度 良好,2708
110000127,18,5,良好, , ,IRのデータ, ,水分, , ,水分 良好,2708
110000127,19,4,ある, , , , ,結論軸受, , ,結論軸受 ある,2708
110000127,19,4,ある, , , , ,潤滑油, , ,潤滑油 粘度 ある,2708
110000127,19,4,ある, , , , ,継続使用可能な状態, , ,継続使用可能な状態 ある,2708
110000127,20,1,発生する, , , , , ,フレッティング, ,フレッティング 検出する,2709
110000127,20,5,懸念する,切削摩耗の進行, , , , , , ,切削摩耗 発生する,2709
110000127,21,3,良好, , , , ,スラストメタル, , ,スラストメタル 良好,2710
110000127,22,3,運転する, , ,主機, , , , ,主機 スラストメタル 運転する,2710
110000127,22,10,なる, , , , , , ,運転した場合の次回採油時期,した場合の余寿命 なる,2710
110000127,23,3,均一, , ,油中汚染物, , , , ,均一 摩耗する,2711
110000127,25,10,排出する, , ,ドレン配管分の油, ,採油前, , ,ドレン配管分の油 採油前 排出する,2712
110000127,25,14,除去する, , ,配管近傍の汚染物, , , , ,配管近傍の汚染物 ドレン配管分の油 除去する,2712
110000127,26,24,する, , ,採油直前の廃油の量, , , , ,採油直前の廃油の量 採油前 ドレン配管分の油 採油前 する,2712
