報告書_id,文_id,動詞_id,動詞,主体,起点,対象,状況,着点,手段,関係,事象,レコード_id
109000352,4,6,高い, , , , , , ,異常摩耗の早期発見パラメータであるフェログラフィーのIs値がの乗,異常摩耗の早期発見パラメータであるフェログラフィーのIs値がの乗 高い,66
109000352,4,11,混入する, ,外部, , , ,摩耗粒子, ,外部 混入する,66
109000352,4,11,混入する, ,外部, , , ,フィルタ表面の異物観察, ,フィルタ表面の異物観察 当社推奨の管理限界値 なる,66
109000352,4,16,検出する, , ,鉄錆, , , , ,鉄錆 多い,66
109000352,4,16,検出する, , ,砂, , , , ,砂 検出する,66
109000352,4,20,検出する, , ,鉄, , , , ,鉄 混入する,66
109000352,4,20,検出する, , ,鉛, , , , ,鉛 ある,66
109000352,4,23,高い, , ,汚染度, , , , ,砂 検出する,66
109000352,4,28,考える, , , , , , ,摩耗,値 考える,66
109000352,4,28,考える, , , , , , ,外部混入異物の影響,外部混入異物 考える,66
109000352,5,10,残留する, , , ,排油口配管内部, , , ,排油口配管内部 残留する,66
109000352,5,12,検出する,残留し, ,いた汚染物, , , , ,汚染物 残留する,66
109000352,5,15,考える, , ,外部混入異物, , , , ,外部混入異物 噛む,66
109000352,5,20,厳しい, , ,金属接触, , , , ,金属接触 厳しい,66
109000352,5,24,厳しい, , , , ,mサイズ, , ,mサイズ 厳しい,66
109000352,5,25,検出する, , ,観察された摩耗粒子, , , , ,観察された粒子 検出する,66
109000352,5,25,検出する, , ,μmサイズのシビア粒子, , , , ,μmサイズの摩耗粒子 検出する,66
109000352,6,9,良好, , , , ,潤滑状態, , ,いた汚染物 潤滑状態 良好,66
109000352,8,3,均一, , ,油中汚染物, , , , ,均一 摩耗する,67
109000352,10,10,ある, , , , ,良好の範囲, , ,良好な範囲 ある,68
109000354,1,13,受ける, , ,沈降の影響, , , , ,沈降の影響 よる,69
109000354,1,16,出る, , , ,濃度, , , ,濃度 なる,69
109000354,3,10,高い, , , , , , ,異常摩耗の早期発見パラメータであるフェログラフィーのIs値がの乗,カルシウム 異常摩耗の早期発見パラメータであるIs値がの乗 高い,70
109000354,3,15,検出する, , ,疲労摩耗粒子, , ,摩耗粒子の形態観察, ,疲労摩耗粒子 摩耗粒子の形態観察 混入する,70
109000354,3,18,検出する, , ,鉄, , , , ,鉄 混入する,70
109000354,4,5,なる, , , , , , ,軸受の寿命の指標,軸受の寿命 なる,71
109000354,4,7,進行する, , , , ,フレーキング, , ,フレーキング 発生する,71
109000354,6,3,検出する, ,潤滑油中,ケイ素, , , , ,潤滑油中 検出する,72
109000354,6,11,検出する, , ,シリコン系の添加剤, , , , ,シリコン系の添加剤 検出する,72
109000354,6,17,検出する, , ,砂, , ,フェログラフィー, ,砂 検出する,72
109000354,6,17,検出する, , ,砂, , ,フィルタ表面の異物観察, ,フィルタ表面の異物観察 検出する,72
109000354,6,19,検出する, , ,これ, , , , ,潤滑油中 含む,72
109000354,6,22,塗布する, , ,シリコングリース, ,シール部, , ,シリコングリース シール部 塗布する,72
109000354,6,27,混入する, , ,シリコングリース, ,潤滑油, , ,シリコングリース 潤滑油 混入する,72
109000354,6,34,検出する, , ,砂, , ,フィルタ, ,砂 検出する,72
109000354,7,10,する, , ,消泡剤の投与, , , , ,消泡剤の投与 シール部 砂 シール部 する,72
109000354,7,14,ある, , ,箇所, , , , ,砂 検出する,72
109000499,0,10,ある, , , , ,良好の範囲, ,異常摩耗の早期発見パラメータであるフェログラフィーのIs値がのマイナス乗,良好の範囲 異常摩耗の早期発見パラメータであるIs値がのマイナス乗 ある,120
109000499,0,21,良好, , , , ,潤滑状態, , ,潤滑状態 良好,120
109000499,2,4,上昇する, , ,.ppm, ,水分, , ,.ppm 同等,121
109000499,2,4,上昇する, , ,当社推奨の管理限界値, ,水分, , ,当社推奨の管理限界値 上昇する,121
109000499,4,3,上昇する, , ,当社推奨の管理限界値, ,水分, , ,当社推奨の管理限界値 上昇する,121
109000499,5,1,良好, , , , ,粘度, , ,粘度 良好,121
109000499,6,9,ある, , , ,当社推奨の管理限界値である±％以内, , , ,当社推奨の管理限界値である±％以内 ある,121
109000499,7,3,上昇する, , ,当社推奨の管理限界値, ,水分, , ,当社推奨の管理限界値 上昇する,121
109000499,8,4,上昇する, , ,.ppm, ,水分, , ,.ppm 同等,121
109000499,8,4,上昇する, , ,当社推奨の管理限界値の, ,水分, , ,当社推奨の管理限界値 上昇する,121
109000499,14,1,良好, , , , ,計数汚染度, , ,計数汚染度 良好,122
109000499,15,5,ある, , , ,NAS級,計数汚染度, , ,NAS級 なる,122
109000499,15,5,ある, , , ,当社推奨の管理限界値のNAS級以内,計数汚染度, , ,当社推奨の管理限界値 計数汚染度 上昇する,122
109000499,16,1,良好, , , , ,重量汚染度, , ,重量汚染度 良好,123
109000499,17,5,ある, , , ,当社推奨の管理限界値のmg/ml以内,重量汚染度, , ,当社推奨の管理限界値 重量汚染度 上昇する,123
109000499,17,5,ある, , , ,当社推奨の管理限界値のmg/ml以内,.mg/ml, , ,当社推奨の管理限界値のmg/ml以内 重量汚染度 ある,123
109000499,18,3,良好, , , , ,機器の潤滑状態機器の潤滑状態, , ,機器の潤滑状態 良好,124
109000499,20,7,混入する, ,外部, , , , , ,外部 混入する,125
109000499,20,12,検出する, , ,バリウム, , , , ,バリウム ある,125
109000499,20,12,検出する, , ,ケイ素, , , , ,ケイ素 増加する,125
109000499,20,12,検出する, , ,ホウ素, , , , ,ホウ素 検出する,125
109000499,21,4,検出する, , ,鉄, , , , ,鉄 混入する,125
109000499,22,5,混入する, ,鉄, , , , , ,鉄 考える,125
109000499,22,5,混入する, ,外部, , , , , ,外部 混入する,125
109000499,22,10,検出する, , ,バリウム, , , , ,バリウム ある,125
109000499,22,10,検出する, , ,カルシウム, , , , ,カルシウム 発生する,125
109000499,22,10,検出する, , ,ナトリウム, , , , ,ナトリウム 発生する,125
109000499,24,6,ある, , , , ,良好の範囲, ,異常摩耗の早期発見パラメータであるIs値がのマイナス乗,良好の範囲 異常摩耗の早期発見パラメータであるIs値がの乗 ある,126
109000499,24,8,良好, , , , ,潤滑状態, , ,潤滑状態 良好,126
109000629,1,12,ある, , , , ,乗と軸受, , ,軸受 発生する,173
109000629,1,12,ある, , , , ,継続使用可能な範囲, , ,継続使用可能な範囲 ある,173
109000629,2,2,検出する, , , , , ,摩耗粒子の形態観察, ,摩耗粒子の形態観察 検出する,174
109000629,2,5,噛む, , ,異物, , , , ,異物 なる,174
109000629,2,6,発生する, , , , , ,異物の込み, ,異物の込み 発生する,174
109000629,2,9,厳しい, , ,金属接触, , , , ,金属接触 なる,174
109000629,2,12,厳しい, , , , ,観察された粒子, , ,観察された粒子 検出する,174
109000629,2,16,混入する, , ,異物, , , , ,異物の込み 発生する,174
109000629,2,20,速い, , ,摩耗進行速度, , , , ,摩耗進行速度 鉄錆 速い,174
109000629,3,3,発生する, , ,切削摩耗, , ,軸受, ,切削摩耗 発生する,174
109000629,3,6,発生する, , , , , ,切削摩耗, ,切削摩耗 なる,174
109000629,3,10,なる, , ,生じた軌道面の損傷, , , ,起点,生じた軌道面の損傷 起点 なる,174
109000629,3,14,なる, , , , , , ,軸受の寿命,寿命 なる,174
109000629,3,16,進行する, , , , ,フレーキング, , ,フレーキング 発生する,174
109000629,3,19,低下する, , ,寿命, ,分の程度, , ,分の程度 低下する,174
109000629,4,4,引き起こす, , ,切削摩耗, , , , ,切削摩耗 発生する,174
109000629,4,6,取り除く, , , , ,異物, , ,異物 取り除く,174
109000629,6,3,均一, , ,油中汚染物, , , , ,均一 摩耗する,175
109000629,6,12,入れ替わる, , ,油, , , , ,油 入れ替わる,175
109000629,8,10,ある, , , , ,良好の範囲, , ,良好な範囲 ある,176
109000636,1,7,到達する, , ,計数汚染度, ,当社推奨の管理限界値, , ,当社推奨の管理限界値 到達する,189
109000636,2,5,高い, , , , , , ,異常摩耗の早期発見パラメータであるフェログラフィーのIs値がの乗,異常摩耗の早期発見パラメータであるフェログラフィーのIs値がの乗 高い,189
109000636,2,10,ある, , ,潤滑状態, ,厳しい状態, , ,潤滑状態 厳しい,189
109000636,3,2,検出する, , , , , ,摩耗粒子の形態観察, ,摩耗粒子の形態観察 検出する,189
109000636,3,9,なる, , , , , , ,高温,高温 なる,189
109000636,3,13,検出する, , ,フリクションポリマ, , , , ,フリクションポリマ 発生する,189
109000636,3,17,厳しい, , ,潤滑状態, , , , ,フリクションポリマ 検出する,189
109000636,3,20,発生する, , ,疲労摩耗, , , , ,疲労摩耗 進行する,189
109000636,3,20,発生する, , ,フリクションポリマ, , , , ,鉄 フリクションポリマ 含む,189
109000636,4,9,検出する, , ,フリクションポリマ, , , , ,フリクションポリマ 発生する,189
109000636,5,4,押し込める, , ,タービン油, ,高圧下,軸受摺動面, ,潤滑油 高圧下 軸受摺動面 押し込める,190
109000636,5,6,なる, , , , , , ,高圧状態,高圧状態 なる,190
109000636,5,8,発生する, , ,圧縮熱, , , , ,圧縮熱 発生する,190
109000636,5,13,重合する, , ,潤滑油, , , , ,潤滑油 重合する,190
109000636,6,6,劣化する, , , , ,潤滑油, , ,劣化 検出する,190
109000636,7,3,経過する, ,更油, , , , , ,更油 高い,191
109000636,7,21,把握する, , ,劣化の進行程度, , , , ,劣化の進行程度 更油 把握する,191
109000636,8,5,検出する, , ,金属片, , ,ミリポアフィルタの表面観察, ,鉄錆 ミリポアフィルタの表面観察 検出する,192
109000636,8,5,検出する, , ,鉄錆, , ,ミリポアフィルタの表面観察, ,砂 ミリポアフィルタの表面観察 検出する,192
109000636,8,5,検出する, , ,砂, , ,ミリポアフィルタの表面観察, ,ミリポアフィルタ 検出する,192
109000636,8,9,検出する, , ,鉄, , , , ,鉄 混入する,192
109000636,8,12,高い, , ,汚染度, , , , ,鉄錆 検出する,192
109000636,10,3,均一, , ,油中汚染物, , , , ,均一 摩耗する,193
109000636,10,12,入れ替わる, , ,油, , , , ,油 入れ替わる,193
109000636,12,10,ある, , , , ,良好の範囲, , ,良好な範囲 ある,194
109000639,1,6,考える, , ,試料油,計数汚染度, , , ,計数汚染度 試料油 高い,195
109000639,1,6,考える, , ,試料油,参考値, , , ,試料油 考える,195
109000639,3,5,高い, , , , , , ,異常摩耗の早期発見パラメータであるフェログラフィーのIs値がの乗,カルシウム 異常摩耗の早期発見パラメータであるIs値がの乗 高い,196
109000639,3,10,ある, , ,潤滑状態, ,厳しい状態, , ,潤滑状態 厳しい,196
109000639,4,2,検出する, , , , , ,摩耗粒子の形態観察, ,摩耗粒子の形態観察 検出する,196
109000639,4,5,噛む, , ,異物, , , , ,異物 なる,196
109000639,4,6,発生する, , , , , ,異物の込み, ,異物の込み 発生する,196
109000639,4,10,検出する, , ,切削粒子, , , , ,切削粒子 厳しい,196
109000639,4,10,検出する, , ,疲労摩耗粒子, , , , ,疲労摩耗粒子 発生する,196
109000639,4,10,検出する, , ,銅合金, , , , ,銅合金 厳しい,196
109000639,4,14,厳しい, , ,潤滑状態, , , , ,潤滑状態 ある,196
109000639,5,5,混入する, , ,異物, , , , ,異物の込み 発生する,196
109000639,5,9,速い, , ,摩耗進行速度, , , , ,摩耗進行速度 鉄錆 速い,196
109000639,6,3,発生する, , ,切削摩耗, , ,軸受, ,切削摩耗 発生する,196
109000639,6,6,発生する, , , , , ,切削摩耗, ,切削摩耗 なる,196
109000639,6,10,なる, , ,生じた軌道面の損傷, , , ,起点,生じた軌道面の損傷 起点 なる,196
109000639,6,14,なる, , , , , , ,軸受の寿命,寿命 なる,196
109000639,6,16,進行する, , , , ,フレーキング, , ,フレーキング 発生する,196
109000639,6,19,低下する, , ,寿命, ,分の程度, , ,分の程度 低下する,196
109000639,7,5,引き起こす, , ,切削摩耗, , , , ,切削摩耗 発生する,196
109000639,7,7,取り除く, , , , ,異物, , ,異物 取り除く,196
109000639,8,6,検出する, , ,~μmサイズの大型の銅合金, , , , ,~μmサイズの摩耗粒子 検出する,197
109000639,8,14,検出する, , ,鉄, , , , ,鉄 混入する,197
109000639,8,14,検出する, , ,鉛, , , , ,鉛 ある,197
109000639,8,14,検出する, , ,銅, , , , ,銅 考える,197
109000639,8,17,高い, , ,汚染度, , , , ,鉛 検出する,197
109000639,10,5,ある, , , , ,鉛, , ,鉛 ある,197
109000639,11,4,考える, , ,銅,軸受の保持器, , , ,保持器 考える,197
109000639,11,11,考える,他の部位,銅合金ではないこと, , , , , ,他の部位 いないこと 考える,197
109000639,14,3,均一, , ,油中汚染物, , , , ,均一 摩耗する,198
109000639,14,12,入れ替わる, , ,油, , , , ,油 入れ替わる,198
109000639,17,3,検出する, ,潤滑油中,ケイ素, , , , ,潤滑油中 検出する,199
109000639,17,11,検出する, , ,シリコン系の添加剤, , , , ,シリコン系の添加剤 検出する,199
109000639,17,17,検出する, , ,砂, , ,フェログラフィー, ,砂 検出する,199
109000639,17,17,検出する, , ,砂, , ,フィルタ表面の異物観察, ,フィルタ表面の異物観察 検出する,199
109000639,17,19,検出する, , ,これ, , , , ,潤滑油中 含む,199
109000639,17,22,塗布する, , ,シリコングリース, ,シール部, , ,シリコングリース シール部 塗布する,199
109000639,17,27,混入する, , ,シリコングリース, ,潤滑油, , ,シリコングリース 潤滑油 混入する,199
109000639,17,34,検出する, , , , , ,フェログラフィー, ,フェログラフィー 検出する,199
109000639,17,34,検出する, , , , , ,フィルタ, ,フィルタ 捕捉する,199
109000639,18,10,する, , ,消泡剤の投与, , , , ,消泡剤の投与 シール部 砂 シール部 する,199
109000639,18,14,ある, , ,箇所, , , , ,砂 検出する,199
109000639,19,10,ある, , , , ,良好の範囲, , ,良好な範囲 ある,200
109000640,1,6,考える, , ,試料油,計数汚染度, , , ,計数汚染度 試料油 高い,201
109000640,1,6,考える, , ,試料油,参考値, , , ,試料油 考える,201
109000640,2,8,上昇する, , ,当社推奨の管理限界値, , , , ,当社推奨の管理限界値 上昇する,201
109000640,3,5,高い, , , , , , ,異常摩耗の早期発見パラメータであるフェログラフィーのIs値がの乗,異常摩耗の早期発見パラメータであるフェログラフィーのIs値がの乗 高い,201
109000640,3,10,ある, , ,潤滑状態, ,厳しい状態, , ,潤滑状態 厳しい,201
109000640,4,2,検出する, , , , , ,摩耗粒子の形態観察, ,摩耗粒子の形態観察 検出する,201
109000640,4,5,噛む, , ,異物, , , , ,異物 なる,201
109000640,4,6,発生する, , , , , ,異物の込み, ,異物の込み 発生する,201
109000640,4,9,検出する, , ,疲労摩耗粒子, , , , ,疲労摩耗粒子 発生する,201
109000640,4,13,厳しい, , ,潤滑状態, , , , ,金属接触 試料油 厳しい,201
109000640,4,17,ある, , ,切削摩耗, , , , ,切削摩耗 発生する,201
109000640,4,17,ある, , ,疲労摩耗の混合状態, , , , ,凝着摩耗の混合状態 試料油 ある,201
109000640,5,5,混入する, , ,異物, , , , ,異物の混入 なる,201
109000640,5,9,速い, , ,摩耗進行速度, , , , ,摩耗進行速度 異物 速い,201
109000640,6,3,発生する, , ,切削摩耗, , ,軸受, ,切削摩耗 発生する,201
109000640,6,6,発生する, , , , , ,切削摩耗, ,切削摩耗 なる,201
109000640,6,10,なる, , ,生じた軌道面の損傷, , , ,起点,生じた軌道面の損傷 起点 なる,201
109000640,6,14,なる, , , , , , ,軸受の寿命,寿命 なる,201
109000640,6,16,進行する, , , , ,フレーキング, , ,フレーキング 発生する,201
109000640,6,19,低下する, , ,寿命, ,分の程度, , ,分の程度 低下する,201
109000640,7,5,引き起こす, , ,切削摩耗, , , , ,切削摩耗 発生する,201
109000640,7,7,取り除く, , , , ,異物, , ,異物 取り除く,201
109000640,8,6,検出する, , ,金属片, , ,ミリポアフィルタの表面観察, ,鉄錆 ミリポアフィルタの表面観察 検出する,202
109000640,8,6,検出する, , ,鉄錆, , ,ミリポアフィルタの表面観察, ,砂 ミリポアフィルタの表面観察 検出する,202
109000640,8,6,検出する, , ,砂, , ,ミリポアフィルタの表面観察, ,ミリポアフィルタ 検出する,202
109000640,8,12,検出する, , ,鉄, , , , ,鉄 混入する,202
109000640,8,12,検出する, , ,銅, , , , ,銅 考える,202
109000640,8,15,高い, , ,汚染度, , , , ,銅 検出する,202
109000640,8,20,考える, , , , , , ,摩耗粒子,摩耗粒子 なる,202
109000640,8,20,考える, , , , , , ,外部混入異物の影響,外部混入異物 考える,202
109000640,10,3,均一, , ,油中汚染物, , , , ,均一 摩耗する,203
109000640,10,12,入れ替わる, , ,油, , , , ,油 入れ替わる,203
109000640,13,3,検出する, ,潤滑油中,ケイ素, , , , ,潤滑油中 検出する,204
109000640,13,11,検出する, , ,シリコン系の添加剤, , , , ,シリコン系の添加剤 検出する,204
109000640,13,17,検出する, , ,砂, , ,フェログラフィー, ,砂 検出する,204
109000640,13,17,検出する, , ,砂, , ,フィルタ表面の異物観察, ,フィルタ表面の異物観察 検出する,204
109000640,13,19,検出する, , ,これ, , , , ,潤滑油中 含む,204
109000640,13,22,塗布する, , ,シリコングリース, ,シール部, , ,シリコングリース シール部 塗布する,204
109000640,13,27,混入する, , ,シリコングリース, ,潤滑油, , ,シリコングリース 潤滑油 混入する,204
109000640,13,34,検出する, , ,砂, , ,フィルタ, ,砂 検出する,204
109000640,14,10,する, , ,消泡剤の投与, , , , ,消泡剤の投与 シール部 砂 シール部 する,204
109000640,14,14,ある, , ,箇所, , , , ,砂 検出する,204
109000640,15,10,ある, , , , ,良好の範囲, , ,良好な範囲 ある,205
109000646,1,6,考える, , ,試料油,計数汚染度, , , ,計数汚染度 試料油 高い,210
109000646,1,6,考える, , ,試料油,参考値, , , ,試料油 考える,210
109000646,2,10,高い, , , , , , ,異常摩耗の早期発見パラメータであるフェログラフィーのIs値がの乗,異常摩耗の早期発見パラメータであるフェログラフィーのIs値がの乗 高い,210
109000646,2,15,ある, , ,潤滑状態, ,厳しい状態, , ,潤滑状態 厳しい,210
109000646,3,2,検出する, , , , , ,摩耗粒子の形態観察, ,摩耗粒子の形態観察 検出する,210
109000646,3,5,噛む, , ,異物, , , , ,異物 なる,210
109000646,3,6,発生する, , , , , ,異物の込み, ,異物の込み 発生する,210
109000646,3,9,厳しい, , ,金属接触, , , , ,金属接触 厳しい,210
109000646,3,14,混入する, ,外部, , ,観察された粒子, , ,外部 混入する,210
109000646,3,18,検出する, , ,鉄錆, , , , ,鉄錆 多い,210
109000646,3,18,検出する, , ,砂, , , , ,砂 検出する,210
109000646,3,22,厳しい, , ,潤滑状態, , , , ,金属接触 試料油 厳しい,210
109000646,3,26,ある, , ,切削摩耗, , , , ,切削摩耗 発生する,210
109000646,3,26,ある, , ,凝着摩耗の混合状態, , , , ,凝着摩耗の混合状態 試料油 ある,210
109000646,4,5,混入する, , ,異物, , , , ,鉄錆 検出する,210
109000646,4,9,速い, , ,摩耗進行速度, , , , ,摩耗進行速度 鉄錆 速い,210
109000646,5,3,発生する, , ,切削摩耗, , ,軸受, ,切削摩耗 発生する,210
109000646,5,6,発生する, , , , , ,切削摩耗, ,切削摩耗 なる,210
109000646,5,10,なる, , ,生じた軌道面の損傷, , , ,起点,生じた軌道面の損傷 起点 なる,210
109000646,5,14,なる, , , , , , ,軸受の寿命,寿命 なる,210
109000646,5,16,進行する, , , , ,フレーキング, , ,フレーキング 発生する,210
109000646,5,19,低下する, , ,寿命, ,分の程度, , ,分の程度 低下する,210
109000646,6,5,引き起こす, , ,切削摩耗, , , , ,切削摩耗 発生する,210
109000646,6,7,取り除く, , , , ,異物, , ,異物 取り除く,210
109000646,7,6,検出する, , ,金属片, , ,ミリポアフィルタの表面観察, ,鉄錆 ミリポアフィルタの表面観察 検出する,210
109000646,7,6,検出する, , ,鉄錆, , ,ミリポアフィルタの表面観察, ,砂 ミリポアフィルタの表面観察 検出する,210
109000646,7,6,検出する, , ,砂, , ,ミリポアフィルタの表面観察, ,ミリポアフィルタ 検出する,210
109000646,7,12,検出する, , ,鉄, , , , ,鉄 混入する,210
109000646,7,15,高い, , ,汚染度, , , , ,鉄錆 検出する,210
109000646,7,20,考える, , , , , , ,摩耗粒子,摩耗粒子 なる,210
109000646,7,20,考える, , , , , , ,外部混入異物の影響,外部混入異物 考える,210
109000646,9,3,均一, , ,油中汚染物, , , , ,均一 摩耗する,211
109000646,9,12,入れ替わる, , ,油, , , , ,油 入れ替わる,211
109000646,11,10,ある, , , , ,良好の範囲, , ,良好な範囲 ある,212
109000651,1,6,考える, , ,試料油,計数汚染度, , , ,計数汚染度 試料油 高い,216
109000651,1,6,考える, , ,試料油,参考値, , , ,試料油 考える,216
109000651,2,6,高い, , ,計数汚染度, , , , ,試料油 なる,216
109000651,2,10,上昇する, , ,重量汚染度, , , , ,重量汚染度 上昇する,216
109000651,2,10,上昇する, , ,当社推奨の管理限界値, , , , ,当社推奨の管理限界値 上昇する,216
109000651,3,5,高い, , , , , , ,異常摩耗の早期発見パラメータであるフェログラフィーのIs値がの乗,異常摩耗の早期発見パラメータであるフェログラフィーのIs値がの乗 高い,216
109000651,3,10,ある, , ,潤滑状態, ,厳しい状態, , ,潤滑状態 厳しい,216
109000651,4,2,検出する, , , , , ,摩耗粒子の形態観察, ,摩耗粒子の形態観察 検出する,216
109000651,4,5,噛む, , ,異物, , , , ,異物 なる,216
109000651,4,6,発生する, , , , , ,異物の込み, ,異物の込み 発生する,216
109000651,4,9,厳しい, , ,金属接触, , , , ,金属接触 厳しい,216
109000651,4,16,なる, , , , , , ,高温,高温 なる,216
109000651,4,21,混入する, ,外部, , ,観察された粒子, , ,外部 混入する,216
109000651,4,24,検出する,樹脂等, , , , , , ,樹脂等 検出する,216
109000651,4,28,厳しい, , ,潤滑状態, , , , ,金属接触 試料油 厳しい,216
109000651,4,33,ある, , ,疲労摩耗の混合状態, , , , ,凝着摩耗の混合状態 試料油 ある,216
109000651,5,5,混入する, , ,異物, , , , ,異物の混入 なる,216
109000651,5,9,速い, , ,摩耗進行速度, , , , ,摩耗進行速度 異物 速い,216
109000651,6,3,発生する, , ,切削摩耗, , ,軸受, ,切削摩耗 発生する,216
109000651,6,6,発生する, , , , , ,切削摩耗, ,切削摩耗 なる,216
109000651,6,10,なる, , ,生じた軌道面の損傷, , , ,起点,生じた軌道面の損傷 起点 なる,216
109000651,6,14,なる, , , , , , ,軸受の寿命,寿命 なる,216
109000651,6,16,進行する, , , , ,フレーキング, , ,フレーキング 発生する,216
109000651,6,19,低下する, , ,寿命, ,分の程度, , ,分の程度 低下する,216
109000651,7,5,引き起こす, , ,切削摩耗, , , , ,切削摩耗 発生する,216
109000651,7,7,取り除く, , , , ,異物, , ,異物 取り除く,216
109000651,8,6,検出する, , ,金属片, , ,ミリポアフィルタの表面観察, ,鉄錆 ミリポアフィルタの表面観察 検出する,217
109000651,8,6,検出する, , ,鉄錆, , ,ミリポアフィルタの表面観察, ,砂 ミリポアフィルタの表面観察 検出する,217
109000651,8,6,検出する, , ,砂, , ,ミリポアフィルタの表面観察, ,ミリポアフィルタ 検出する,217
109000651,8,12,検出する, , ,鉄, , , , ,鉄 混入する,217
109000651,8,15,高い, , ,汚染度, , , , ,鉄錆 検出する,217
109000651,8,20,考える, , , , , , ,摩耗粒子,摩耗粒子 なる,217
109000651,8,20,考える, , , , , , ,外部混入異物の影響,外部混入異物 考える,217
109000651,10,3,均一, , ,油中汚染物, , , , ,均一 摩耗する,218
