報告書_id,文_id,動詞_id,動詞,主体,起点,対象,状況,着点,手段,関係,事象,レコード_id
109000430,7,8,良好, , ,全酸価, ,水分, ,IR,全酸価 粘度 良好,97
109000430,7,8,良好, , ,RBOTのデータ, ,汚染度, ,IR,IRのデータ 粘度 良好,97
109000430,7,8,良好, , ,RBOTのデータ, ,潤滑状態粘度, ,IR,RBOTのデータ 潤滑状態粘度 IR 良好,97
109000430,7,8,良好, , ,RBOTのデータ, ,水分, ,IR,IRのデータ 粘度 良好,97
109000430,8,4,汚染する, , , , ,重量汚染度, , ,IRのデータ 重量汚染度 汚染する,97
109000430,9,6,高い, , , , , , ,潤滑状態異常摩耗の早期発見パラメータであるフェログラフィーのIs値がの乗,RBOTのデータ 潤滑状態異常摩耗の早期発見パラメータであるフェログラフィーのIs値がの乗 高い,97
109000430,9,11,混入する, ,疲労摩耗粒子, , , ,摩耗粒子の形態観察, ,疲労摩耗粒子 摩耗粒子の形態観察 混入する,97
109000430,9,11,混入する, ,外部, , , ,摩耗粒子の形態観察, ,外部 摩耗粒子の形態観察 混入する,97
109000430,9,17,検出する, , ,鉄錆, , , , ,鉄錆 多い,97
109000430,9,17,検出する, , ,砂, , , , ,砂 検出する,97
109000430,9,23,なる, , , , , , ,軸受の寿命の指標,軸受の寿命 なる,97
109000430,10,4,把握する, , ,摩耗の進行期の開始時期, , , , ,摩耗の進行期の開始時期 砂 把握する,97
109000430,12,3,均一, , ,油中汚染物, , , , ,均一 摩耗する,98
109000455,0,14,ある, , , , ,安定した状態, , ,安定した状態 ある,103
109000455,1,18,ある, , , , ,良好の範囲, ,ないこと異常摩耗の早期発見パラメータであるフェログラフィーのIs値がのマイナス乗,良好の範囲 異常摩耗の早期発見パラメータであるフェログラフィーのIs値がのマイナス乗 ある,104
109000455,2,5,ある, , , , ,良好の範囲, , ,良好な範囲 ある,104
109000623,1,13,受ける, , ,沈降の影響, , , , ,沈降の影響 よる,155
109000623,1,16,出る, , , ,濃度, , , ,濃度 なる,155
109000623,3,6,検出する, , , , , ,摩耗粒子の形態観察, ,摩耗粒子の形態観察 検出する,156
109000623,3,10,発生する, , , , , ,マイルドな摩耗状態, ,異常な摩耗状態 発生する,156
109000623,4,6,含む, , , ,本使用油であるダフニータービン,油の添加剤成分, , ,摩耗粒子の形態観察 本使用油であるダフニータービン 亜鉛 含む,156
109000623,4,6,含む, , , ,本使用油であるダフニータービン,亜鉛, , ,摩耗粒子の形態観察 本使用油であるダフニータービン 亜鉛 含む,156
109000623,4,11,混合する, , ,使用し, , , , ,摩耗粒子の形態観察 発生する,156
109000623,4,11,混合する, , ,いた潤滑油, , , , ,使用し 摩耗粒子の形態観察 混合する,156
109000623,4,14,混入する,種油, , , , , , ,種油 油 混入する,156
109000623,5,10,ある, , , , ,良好の範囲, , ,潤滑状態 摩耗粒子の形態観察 良好,156
109000625,1,13,受ける, , ,沈降の影響, , , , ,沈降の影響 よる,157
109000625,1,16,出る, , , ,濃度, , , ,濃度 なる,157
109000625,3,6,検出する, , , , , ,摩耗粒子の形態観察, ,摩耗粒子の形態観察 検出する,158
109000625,3,9,発生する, , , , , ,ギヤ歯面, ,ギヤ歯面 噛み合う,158
109000625,3,11,呼ぶ, , , , , , ,マイルド摩耗,ギヤ歯面 ギヤ歯面 マイルド摩耗 呼ぶ,158
109000625,3,16,噛む, , ,異物, , , , ,異物 なる,158
109000625,3,22,混入する, , ,異物, , , , ,ギヤ歯面 発生する,158
109000625,3,26,速い, , ,摩耗進行速度, , , , ,摩耗進行速度 鉄錆 速い,158
109000625,4,3,進行する, , ,ギヤの摩耗, , , , ,摩耗 異物 進行する,158
109000625,4,6,発生する, , , , , ,軸受, ,軸受 考える,158
109000625,4,9,発生する, , , , , ,切削摩耗, ,切削摩耗 なる,158
109000625,4,13,なる, , ,生じた軌道面の損傷, , , ,起点,生じた軌道面の損傷 起点 なる,158
109000625,4,17,なる, , , , , , ,軸受の寿命,寿命 なる,158
109000625,4,19,進行する, , , , ,フレーキング, , ,フレーキング 発生する,158
109000625,4,22,低下する, , ,寿命, ,分の程度, , ,分の程度 低下する,158
109000625,6,3,均一, , ,油中汚染物, , , , ,均一 摩耗する,159
109000625,8,9,ある, , , , ,良好の範囲, , ,良好な範囲 ある,160
109000625,9,8,出来る, , ,RBOT, , , , ,粘度 出来る,161
109000626,1,13,受ける, , ,沈降の影響, , , , ,沈降の影響 よる,162
109000626,1,16,出る, , , ,濃度, , , ,濃度 なる,162
109000626,3,12,ある, , , , ,乗と軸受, , ,軸受 発生する,163
109000626,3,12,ある, , , , ,継続使用可能な範囲, , ,継続使用可能な範囲 ある,163
109000626,4,2,検出する, , , , , ,摩耗粒子の形態観察, ,摩耗粒子の形態観察 検出する,164
109000626,4,5,噛む, , ,異物, , , , ,異物 なる,164
109000626,4,6,発生する, , , , , ,異物の込み, ,異物の込み 発生する,164
109000626,4,9,厳しい, , ,金属接触, , , , ,金属接触 なる,164
109000626,4,15,なる, , , , , , ,高温,高温 なる,164
109000626,4,22,混入する, , ,異物, , , , ,異物の込み 発生する,164
109000626,4,26,速い, , ,摩耗進行速度, , , , ,摩耗進行速度 鉄錆 速い,164
109000626,5,3,発生する, , ,切削摩耗, , ,軸受, ,切削摩耗 発生する,165
109000626,5,6,発生する, , , , , ,切削摩耗, ,切削摩耗 なる,165
109000626,5,10,なる, , ,生じた軌道面の損傷, , , ,起点,生じた軌道面の損傷 起点 なる,165
109000626,5,14,なる, , , , , , ,軸受の寿命,寿命 なる,165
109000626,5,16,進行する, , , , ,フレーキング, , ,フレーキング 発生する,165
109000626,5,19,低下する, , ,寿命, ,分の程度, , ,分の程度 低下する,165
109000626,6,4,検出する, , ,鉄錆, , ,ミリポアフィルタの表面観察, ,砂 ミリポアフィルタの表面観察 検出する,165
109000626,6,4,検出する, , ,砂, , ,ミリポアフィルタの表面観察, ,ミリポアフィルタ 検出する,165
109000626,6,8,検出する, , ,鉄, , , , ,鉄 混入する,165
109000626,6,11,高い, , ,汚染度, , , , ,鉄錆 検出する,165
109000626,6,16,考える, , , , , , ,摩耗粒子,摩耗粒子 なる,165
109000626,6,16,考える, , , , , , ,外部混入異物の影響,外部混入異物 考える,165
109000626,7,5,なる, , , , , , ,軸受の寿命の指標,軸受の寿命 なる,165
109000626,7,7,進行する, , , , ,フレーキング, , ,フレーキング 発生する,165
109000626,9,3,均一, , ,油中汚染物, , , , ,均一 摩耗する,166
109000626,11,4,押し込める, , ,タービン油, ,高圧下,軸受摺動面, ,潤滑油 高圧下 軸受摺動面 押し込める,167
109000626,11,6,なる, , , , , , ,高圧状態,高圧状態 なる,167
109000626,11,8,発生する, , ,圧縮熱, , , , ,圧縮熱 発生する,167
109000626,11,13,重合する, , ,潤滑油, , , , ,潤滑油 重合する,167
109000626,12,6,劣化する, , , , ,潤滑油, , ,劣化 検出する,167
109000626,13,10,ある, , , , ,良好の範囲, , ,良好の範囲 ある,167
109000661,2,16,厳しい, , ,金属接触, , , , ,金属接触 なる,236
109000661,2,18,発生する, , , ,摩耗粒子の形態観察, , , ,摩耗粒子の形態観察 検出する,236
109000661,2,22,検出する, , ,シビア粒子, , , , ,シビア粒子 発生する,236
109000661,3,5,検出する, , ,軸受メタルの主成分である錫, , , , ,メタルの主成分である錫 検出する,236
109000661,3,9,検出する, , ,摩耗粒子, , ,XMA, ,異物 XMA 検出する,236
109000661,3,13,含む, , ,鉄, , , , ,軸受メタルの主成分である錫 検出する,236
109000661,3,13,含む, , ,マンガン, , , , ,軸受メタルの主成分である錫 検出する,236
109000661,3,15,検出する, , ,シビア粒子, , , , ,シビア粒子 発生する,236
109000661,4,6,混在する, , ,流体潤滑, , , , ,流体潤滑 出来る,236
109000661,4,6,混在する, , ,固体接触, , , , ,固体接触 鉄 混在する,236
109000661,6,13,ある, , , , , ,当社保有の新油データベースの値, ,当社保有の新油データベースの値 ある,237
109000661,7,2,上昇する, , ,粘度, , , , ,粘度 ある,238
109000661,9,4,ある, , , ,当社推奨の管理限界値内,水分, , ,当社推奨の管理限界値内 ある,239
109000661,10,8,検出する, , ,メタルの主成分である錫, , , , ,メタルの主成分である錫 増加する,240
109000661,11,6,検出する, , ,軸受メタルの主成分である錫, , , , ,メタルの主成分である錫 検出する,241
109000661,12,1,深い, , , , ,メタル, , ,メタル 含む,242
109000661,12,7,算出する, ,前回までのSOAPの錫濃度ppm,メタルのさ, , , , ,前回までのSOAPの錫濃度ppm メタルのさ 算出する,242
109000661,12,7,算出する, ,油量L,メタルのさ, , , , ,油量L 計算する,242
109000661,15,5,分散する, , ,油中の摩耗粒子, ,均一, , ,油中の摩耗粒子 均一 分散する,243
109000661,16,4,発生する, , ,摩耗, , , , ,摩耗 進行する,244
109000661,17,2,摩耗する, , ,軸受メタル, , , , ,軸受メタル 発生する,245
109000661,18,4,含む, , , , ,メタル, , ,メタル 含む,246
109000661,18,13,大きい, , , , , , ,求めた摩耗体積,メタル 求めた摩耗体積 大きい,246
109000661,19,4,不明, , ,使用した軸受メタルの組成割合, , , , ,使用した軸受メタルの組成割合 不明,247
109000661,19,14,計算する, ,錫の組成割合,体積, , , , ,錫の組成割合 体積 計算する,247
109000662,0,7,増加する, , ,D-SOAPの濃度, , , , ,D-SOAPの錫 増加する,248
109000662,0,11,進行する, , ,軸受の摩耗, , , , ,軸受 発生する,248
109000662,1,15,進行する, , ,軸受の摩耗, , , , ,軸受 発生する,248
109000662,3,5,把握する, , ,軸受の摩耗進行状況, , , , ,軸受の摩耗進行状況 把握する,249
109000662,6,1,良好, , , , ,粘度, , ,粘度 良好,250
109000662,7,9,ある, , , ,当社推奨の管理限界値である±％以内, , , ,当社推奨の管理限界値である±％以内 ある,251
109000662,8,1,良好, , , , ,水分, , ,水分 良好,252
109000662,17,1,良好, , , , ,計数汚染度, , ,計数汚染度 良好,253
109000662,18,5,ある, , , ,NAS級,計数汚染度, , ,NAS級 なる,253
109000662,18,5,ある, , , ,当社推奨の管理限界値のNAS級以内,計数汚染度, , ,当社推奨の管理限界値 計数汚染度 上昇する,253
109000662,19,1,良好, , , , ,重量汚染度, , ,重量汚染度 良好,254
109000662,20,5,ある, , , ,当社推奨の管理限界値のmg/ml以内,重量汚染度, , ,当社推奨の管理限界値 重量汚染度 上昇する,254
109000662,20,5,ある, , , ,当社推奨の管理限界値のmg/ml以内,.mg/ml, , ,当社推奨の管理限界値のmg/ml以内 重量汚染度 ある,254
109000662,21,7,検出する, , ,錫, , , , ,錫 考える,255
109000662,24,4,検出する, , ,錫, , , , ,錫 考える,255
109000662,25,5,検出する, , ,錫, , , , ,錫 考える,255
109000662,26,13,混入する, ,外部,鉄, , , , ,外部 鉄 混入する,255
109000662,26,13,混入する, ,外部,鉛, , , , ,外部 錫 鉛 混入する,255
109000662,26,13,混入する, ,外部,錫, , , , ,外部 錫 混入する,255
109000662,26,18,検出する, , ,亜鉛, , , , ,亜鉛 析出する,255
109000662,26,18,検出する, , ,カルシウム, , , , ,カルシウム 発生する,255
109000662,28,6,ある, , ,異常摩耗の早期発見パラメータであるフェログラフィーのIs値, ,良好の範囲, , ,良好の範囲 異常摩耗の早期発見パラメータであるIs値がのマイナス乗 ある,256
109000670,0,7,噛む, , ,異物, , , , ,異物 なる,297
109000670,0,8,発生する, , ,異物の込み,摩耗粒子の形態観察, , , ,摩耗粒子の形態観察 発生する,297
109000670,0,13,検出する, , ,疲労摩耗粒子, , , , ,疲労摩耗粒子 発生する,297
109000670,0,22,検出する, , ,サイズの摩耗粒子, , , , ,サイズ 検出する,297
109000670,1,2,転がる, , ,切削摩耗, , , , ,異物 疲労摩耗粒子 噛む,297
109000670,1,4,発生する, , , , , ,軸受, ,軸受 考える,297
109000670,1,8,なる, , ,寿命, , , ,分の程度,寿命 なる,297
109000670,1,15,把握する, , ,軸受の摩耗状態, , , , ,軸受の摩耗状態 異物 把握する,297
109000670,2,8,ある, , , , ,良好の範囲, , ,良好の範囲 ある,297
109000670,3,9,ある, , , , ,良好の範囲, ,異常摩耗の早期発見パラメータであるフェログラフィーのIs値がの乗,良好の範囲 異常摩耗の早期発見パラメータであるフェログラフィーのIs値がのマイナス乗 ある,297
109000670,3,15,噛む, , ,異物, , , , ,異物 なる,297
109000670,3,16,発生する, , ,異物の込み, , , , ,異物の込み 発生する,297
109000670,3,21,検出する, , ,疲労摩耗粒子, , , , ,疲労摩耗粒子 発生する,297
109000670,3,35,ある, , ,粘度, ,良好の範囲, , ,良好の範囲 ある,297
109000670,3,35,ある, , ,水分, ,良好の範囲, , ,良好の範囲 ある,297
109000670,3,35,ある, , ,全酸価, ,良好の範囲, , ,全酸価 粘度 良好,297
109000670,3,35,ある, , ,IRのデータ, ,良好の範囲, , ,IRのデータ 粘度 良好,297
109000670,4,5,計算する, , ,バックラッシの増加量, , , , ,バックラッシ 計算する,298
109000673,0,12,受ける, , ,沈降の影響, , , , ,沈降の影響 よる,302
109000673,0,15,出る, , , ,濃度, , , ,濃度 なる,302
109000673,2,8,検出する, , ,疲労摩耗粒子, , ,摩耗粒子の形態観察, ,疲労摩耗粒子 摩耗粒子の形態観察 混入する,303
109000673,2,12,増加する, , ,鉄, , , , ,鉄 汚染する,303
109000673,3,2,転がる, , ,疲労摩耗,微小領域, , , ,疲労摩耗 微小領域 鉄 転がる,303
109000673,3,4,発生する, , , , , ,軸受, ,軸受 考える,303
109000673,3,10,進行する, , , , ,フレーキング, , ,フレーキング 発生する,303
109000673,4,8,ある, , , , ,良好の範囲, , ,良好な範囲 ある,303
109000673,5,9,ある, , , , ,良好の範囲, ,異常摩耗の早期発見パラメータであるフェログラフィーのIs値がの乗,良好の範囲 異常摩耗の早期発見パラメータであるIs値がのマイナス乗 ある,303
109000673,5,16,検出する, , ,疲労摩耗粒子, , , , ,疲労摩耗粒子 発生する,303
109000673,5,20,微増する, , ,鉄, , , , ,鉄 微増する,303
109000673,5,29,ある, , ,粘度, ,良好の範囲, , ,良好の範囲 ある,303
109000673,5,29,ある, , ,水分, ,良好の範囲, , ,良好の範囲 ある,303
109000673,5,29,ある, , ,全酸価, ,良好の範囲, , ,全酸価 粘度 良好,303
109000673,5,29,ある, , ,IRのデータ, ,良好の範囲, , ,IRのデータ 粘度 良好,303
109000673,6,5,計算する, , ,バックラッシの増加量, , , , ,バックラッシ 計算する,304
109000741,0,5,資する, , , , ,今後の保守業務, , ,今後の保守業務 資する,336
109000741,1,13,受ける, , ,沈降の影響, , , , ,沈降の影響 よる,337
109000741,1,16,出る, , , ,濃度, , , ,濃度 なる,337
109000741,3,7,高い, , , , , , ,異常摩耗の早期発見パラメータであるIs値がの乗,異常摩耗の早期発見パラメータであるのIs値 有用,338
109000741,3,11,ある, , ,潤滑状態, ,厳しい状態, , ,潤滑状態 厳しい,338
109000741,4,5,厳しい, , ,微小な疲労摩耗粒子, , , , ,疲労摩耗粒子 検出する,339
109000741,4,5,厳しい, , ,金属接触, , , , ,金属接触 なる,339
109000741,4,11,噛む, , ,硬い異物, , , , ,異物 噛む,339
109000741,4,12,発生する, , , , , ,硬い異物の込み, ,異物の込み 発生する,339
109000741,4,14,検出する, , ,油中の摩耗粒子,切削粒子, , , ,切削粒子 検出する,339
109000741,6,1,発生する, , ,疲労摩耗, , , , ,疲労摩耗 進行する,340
109000741,6,5,集中する, , ,応力, ,摩耗痕, , ,応力 摩耗痕 集中する,340
109000741,6,8,なる, , , , , , ,摩耗進展の起点,摩耗進展の起点 なる,340
109000741,6,12,広がる, , ,摩耗範囲, , , , ,摩耗範囲 疲労摩耗 広がる,340
109000741,6,16,進行する, , , , ,認識できるようなフレーキング, , ,認識できるようなフレーキング 進行する,340
109000741,7,10,早い, , , , ,摩耗の進展速度, , ,摩耗の進展速度 早い,341
109000741,8,4,進行する, , ,摩耗, , , , ,進行 上昇する,342
109000741,8,6,進行する, , , , ,フレーキング, , ,フレーキング 発生する,342
109000741,10,3,均一, , ,油中汚染物, , , , ,均一 摩耗する,343
109000741,12,1,良好, , , , ,粘度, , ,粘度 良好,344
109000741,13,9,ある, , , ,当社推奨の管理限界値である±％以内, , , ,当社推奨の管理限界値である±％以内 ある,345
109000741,14,1,良好, , , , ,水分, , ,水分 良好,346
109000741,20,3,上昇する, , ,当社推奨の管理限界値, ,計数汚染度, , ,当社推奨の管理限界値 上昇する,347
109000741,21,3,上昇する, , ,当社推奨の管理限界値, ,計数汚染度, , ,当社推奨の管理限界値 上昇する,347
109000741,22,5,上昇する, , ,NAS級以上, ,計数汚染度, , ,NAS級以上 上昇する,347
109000741,22,5,上昇する, , ,当社推奨の管理限界値のNAS級, ,計数汚染度, , ,当社推奨の管理限界値 上昇する,347
109000741,23,2,なる, , , , , , ,重量汚染度,重量汚染度 ある,348
109000741,24,2,なる, , , , , , ,重量汚染度,重量汚染度 ある,348
109000741,25,6,高い, , , , , , ,異常摩耗の早期発見パラメータであるIs値がの乗,異常摩耗の早期発見パラメータであるのIs値 有用,349
109000741,25,10,ある, , ,潤滑状態, ,厳しい状態, , ,潤滑状態 厳しい,349
109000741,26,4,検出する, , ,鉄, , , , ,鉄 混入する,350
109000741,27,11,混入する, ,鉄, , , , , ,鉄 考える,350
109000741,27,11,混入する, ,鉛, , , , , ,鉛 検出する,350
109000741,27,11,混入する, ,銅, , , , , ,銅 検出する,350
109000741,27,11,混入する, ,油の添加剤成分であるリン, , , , , ,油の添加剤成分であるリン 検出する,350
109000741,27,11,混入する, ,亜鉛, , , , , ,鉛 検出する,350
109000741,27,11,混入する, ,外部, , , , , ,外部 混入する,350
109000741,27,14,検出する, , ,アルミニウム, , , , ,アルミニウム 考える,350
109000741,28,6,検出する, , ,鉄, , , , ,鉄 混入する,350
109000741,28,6,検出する, , ,鉛, , , , ,鉛 ある,350
109000741,28,6,検出する, , ,銅, , , , ,銅 考える,350
109000741,29,11,混入する, ,鉄, , , , , ,鉛 検出する,350
109000741,29,11,混入する, ,鉛, , , , , ,鉛 検出する,350
109000741,29,11,混入する, ,銅, , , , , ,銅 検出する,350
109000741,29,11,混入する, ,油の添加剤成分であるリン, , , , , ,油の添加剤成分であるリン 検出する,350
109000741,29,11,混入する, ,亜鉛, , , , , ,鉛 検出する,350
109000741,29,11,混入する, ,外部, , , , , ,外部 混入する,350
109000741,29,16,検出する, , ,アルミニウム, , , , ,アルミニウム 考える,350
109000741,29,16,検出する, , ,カルシウム, , , , ,カルシウム 発生する,350
109000741,29,16,検出する, , ,ナトリウム, , , , ,ナトリウム 発生する,350
109000741,30,7,発生する, , ,微小な疲労摩耗粒子, , , , ,疲労摩耗粒子 検出する,351
109000741,30,7,発生する, , ,金属接触, , , , ,金属接触 厳しい,351
109000741,30,10,噛む, , ,異物, , , , ,異物 なる,351
109000741,30,11,発生する, , , , , ,異物の込み, ,異物の込み 発生する,351
109000741,30,15,検出する, , ,切削粒子, , , , ,切削粒子 厳しい,351
109000741,31,6,高い, , , , , , ,異常摩耗の早期発見パラメータであるIs値がの乗,異常摩耗の早期発見パラメータであるIs値がの乗 高い,351
109000741,31,10,厳しい, , ,微小な疲労摩耗粒子, , , , ,疲労摩耗粒子 検出する,351
109000741,31,10,厳しい, , ,金属接触, , , , ,金属接触 なる,351
109000741,31,15,噛む, , ,異物, , , , ,異物 なる,351
109000741,31,16,発生する, , , , , ,異物の込み, ,異物の込み 発生する,351
109000741,31,20,検出する, , ,切削粒子, , , , ,切削粒子 厳しい,351
109000743,0,5,資する, , , , ,今後の保守業務, , ,今後の保守業務 資する,352
109000743,1,13,受ける, , ,沈降の影響, , , , ,沈降の影響 よる,353
109000743,1,16,出る, , , ,濃度, , , ,濃度 なる,353
109000743,3,8,高い, , , , , , ,異常摩耗の早期発見パラメータであるIs値がの乗,異常摩耗の早期発見パラメータであるのIs値 有用,354
109000743,3,13,ある, , , , ,厳しい状態, , ,摩耗 厳しい,354
109000743,4,2,検出する, , , , , ,摩耗粒子の形態観察, ,摩耗粒子の形態観察 検出する,355
109000743,4,5,発生する, , , , , ,フレッティング, ,フレッティング 検出する,355
109000743,4,8,厳しい, , ,発生した赤錆, , , , ,赤錆 発生する,355
109000743,4,8,厳しい, , ,金属接触, , , , ,発生した赤錆 検出する,355
109000743,4,14,なる, , , , , , ,高圧,高圧 なる,355
109000743,4,18,検出する, , ,観察された粒子, , , , ,観察された粒子 なる,355
109000743,4,18,検出する, , ,フリクションポリマ, , , , ,フリクションポリマ 発生する,355
109000743,5,7,進行する, , , , ,疲労摩耗, , ,疲労摩耗 剥離する,355
109000743,5,14,ある, , , , ,シビア粒子の発生, , ,高圧 シビア粒子の発生 ある,355
109000743,6,1,発生する, , ,シビア粒子, , , , ,シビア粒子 厳しい,355
109000743,6,4,発生する, , , , , ,それ, ,シビア粒子 検出する,355
109000743,6,7,集中する, , ,応力, ,生じた摩耗痕, , ,応力 摩耗痕 集中する,355
109000743,6,10,なる, , , , , , ,摩耗進展の起点,摩耗進展の起点 なる,355
109000743,6,14,広がる, , ,摩耗範囲, , , , ,摩耗範囲 疲労摩耗 広がる,355
109000743,6,18,進行する, , , , ,認識できるようなフレーキング, , ,認識できるようなフレーキング 進行する,355
109000743,7,10,早い, , , , ,摩耗の進展速度, , ,摩耗の進展速度 早い,356
109000743,8,8,発生する, , , ,動体の箇所, , ,軸,摩耗 動体 発生する,357
109000743,8,8,発生する, , , ,動体の箇所, , ,内輪内面軸受箱,動体の箇所 軸 発生する,357
109000743,8,8,発生する, , , ,動体の箇所, , ,外輪外面軌道輪,動体の箇所 軸 発生する,357
109000743,8,10,ある, , , , ,フレッティング, , ,内輪内面軸受箱 フレッティング ある,357
109000743,9,1,発生する, , , , , ,フレッティング, ,フレッティング 検出する,357
109000743,9,7,噛む, , , , , , ,軸受軌道面,軸受軌道面 噛む,357
109000743,9,13,なる, , ,傷, , , ,疲労剥離の起点,傷 起点 なる,357
109000743,9,15,進行する, , , , ,フレーキング, , ,フレーキング 発生する,357
109000743,12,3,均一, , ,油中汚染物, , , , ,均一 摩耗する,358
109000743,14,1,良好, , , , ,粘度, , ,粘度 良好,359
109000743,15,9,ある, , , ,当社推奨の管理限界値である±％以内, , , ,当社推奨の管理限界値である±％以内 ある,360
109000743,16,1,良好, , , , ,水分, , ,水分 良好,361
109000743,22,3,上昇する, , ,当社推奨の管理限界値, ,計数汚染度, , ,当社推奨の管理限界値 上昇する,362
109000743,23,3,上昇する, , ,当社推奨の管理限界値, ,計数汚染度, , ,当社推奨の管理限界値 上昇する,362
109000743,24,5,上昇する, , ,NAS級以上, ,計数汚染度, , ,NAS級以上 上昇する,362
109000743,24,5,上昇する, , ,当社推奨の管理限界値のNAS級, ,計数汚染度, , ,当社推奨の管理限界値 上昇する,362
109000743,25,2,なる, , , , , , ,重量汚染度,重量汚染度 ある,363
109000743,26,2,なる, , , , , , ,重量汚染度,重量汚染度 ある,363
109000743,27,7,高い, , , , , , ,異常摩耗の早期発見パラメータであるIs値がの乗,異常摩耗の早期発見パラメータであるのIs値 有用,364
109000743,27,12,ある, , ,潤滑状態, ,厳しい状態, , ,潤滑状態 厳しい,364
109000743,28,4,検出する, , ,鉄, , , , ,鉄 混入する,365
109000743,29,9,検出する, , ,鉄, , , , ,鉄 混入する,365
109000743,29,9,検出する, , ,銅, , , , ,銅 考える,365
109000743,29,9,検出する, , ,油の添加剤成分であるリン, , , , ,油の添加剤成分のリン 析出する,365
109000743,29,9,検出する, , ,亜鉛, , , , ,亜鉛 析出する,365
109000743,30,6,検出する, , ,鉄, , , , ,鉄 混入する,365
109000743,30,6,検出する, , ,鉛, , , , ,鉛 ある,365
109000743,30,6,検出する, , ,銅, , , , ,銅 考える,365
109000743,31,11,混入する, ,鉄, , , , , ,鉛 検出する,365
109000743,31,11,混入する, ,鉛, , , , , ,鉛 検出する,365
109000743,31,11,混入する, ,銅, , , , , ,銅 検出する,365
109000743,31,11,混入する, ,油の添加剤成分であるリン, , , , , ,油の添加剤成分であるリン 検出する,365
109000743,31,11,混入する, ,亜鉛, , , , , ,鉛 検出する,365
109000743,31,11,混入する, ,外部, , , , , ,外部 混入する,365
109000743,31,16,検出する, , ,アルミニウム, , , , ,アルミニウム 考える,365
109000743,31,16,検出する, , ,カルシウム, , , , ,カルシウム 発生する,365
109000743,31,16,検出する, , ,ナトリウム, , , , ,ナトリウム 発生する,365
109000743,32,3,発生する, , , , , ,フレッティング, ,フレッティング 検出する,366
109000743,32,6,検出する, , ,発生した赤錆, , , , ,赤錆 発生する,366
109000743,33,7,高い, , , , , , ,異常摩耗の早期発見パラメータであるIs値がの乗,異常摩耗の早期発見パラメータであるフェログラフィーのIs値がの乗 高い,366
109000743,33,9,発生する, , , , , ,フレッティング, ,フレッティング 検出する,366
109000743,33,12,厳しい, , ,発生した赤錆, , , , ,赤錆 発生する,366
109000743,33,12,厳しい, , ,金属接触, , , , ,発生した赤錆 検出する,366
