Rule,Support,Confidence,Lift
水分 多い 流体潤滑 出来る =>~％加えたケルメット 考える,0.0010972933430870519,0.9999999999999999,911.3333333333333
水分 多い 異物 噛む =>~％加えたケルメット 考える,0.0010972933430870519,0.9999999999999999,911.3333333333333
水分 多い 鉛 検出する =>~％加えたケルメット 考える,0.0010972933430870519,0.9999999999999999,911.3333333333333
水分 多い 銅 含む =>~％加えたケルメット 考える,0.0010972933430870519,0.9999999999999999,911.3333333333333
油膜 保持する 油膜 形成する =>~％加えたケルメット 考える,0.0010972933430870519,0.9999999999999999,911.3333333333333
油膜 保持する 油膜 薄い =>~％加えたケルメット 考える,0.0010972933430870519,0.9999999999999999,911.3333333333333
油膜 保持する 流体潤滑 メタルの潤滑部 なる =>~％加えたケルメット 考える,0.0010972933430870519,0.9999999999999999,911.3333333333333
油膜 保持する 流体潤滑 出来る =>~％加えたケルメット 考える,0.0010972933430870519,0.9999999999999999,911.3333333333333
油膜 保持する 鉛 検出する =>~％加えたケルメット 考える,0.0010972933430870519,0.9999999999999999,911.3333333333333
油膜 保持する 銅 含む =>~％加えたケルメット 考える,0.0010972933430870519,0.9999999999999999,911.3333333333333
油膜 形成する 流体潤滑 出来る =>~％加えたケルメット 考える,0.0010972933430870519,0.9999999999999999,911.3333333333333
油膜 形成する 異物 噛む =>~％加えたケルメット 考える,0.0010972933430870519,0.9999999999999999,911.3333333333333
油膜 形成する 鉛 検出する =>~％加えたケルメット 考える,0.0010972933430870519,0.9999999999999999,911.3333333333333
流体潤滑 メタルの潤滑部 なる 流体潤滑 出来る =>~％加えたケルメット 考える,0.0010972933430870519,0.9999999999999999,911.3333333333333
流体潤滑 メタルの潤滑部 なる 異物 噛む =>~％加えたケルメット 考える,0.0010972933430870519,0.9999999999999999,911.3333333333333
流体潤滑 メタルの潤滑部 なる 鉛 検出する =>~％加えたケルメット 考える,0.0010972933430870519,0.9999999999999999,911.3333333333333
流体潤滑 出来る 異物 噛む =>~％加えたケルメット 考える,0.0010972933430870519,0.9999999999999999,911.3333333333333
~％加えたケルメット 考える =>なりにくい状況 考える,0.0010972933430870519,0.9999999999999999,911.3333333333333
停止回数 流体潤滑 多い =>なりにくい状況 考える,0.0010972933430870519,0.9999999999999999,911.3333333333333
多い粘度低下 潤滑油中 起きる =>なりにくい状況 考える,0.0010972933430870519,0.9999999999999999,911.3333333333333
軸受 流体潤滑 なる =>なりにくい状況 考える,0.0010972933430870519,0.9999999999999999,911.3333333333333
鉛 発生する =>なりにくい状況 考える,0.0010972933430870519,0.9999999999999999,911.3333333333333
銅であり 鉄 発生する =>なりにくい状況 考える,0.0010972933430870519,0.9999999999999999,911.3333333333333
メタル 摩耗する 振動 なる =>なりにくい状況 考える,0.0010972933430870519,0.9999999999999999,911.3333333333333
メタル 摩耗する 水分 多い =>なりにくい状況 考える,0.0010972933430870519,0.9999999999999999,911.3333333333333
メタル 摩耗する 油膜 保持する =>なりにくい状況 考える,0.0010972933430870519,0.9999999999999999,911.3333333333333
メタル 摩耗する 流体潤滑 出来る =>なりにくい状況 考える,0.0010972933430870519,0.9999999999999999,911.3333333333333
メタル 摩耗する 異物 噛む =>なりにくい状況 考える,0.0010972933430870519,0.9999999999999999,911.3333333333333
メタル 摩耗する 鉛 検出する =>なりにくい状況 考える,0.0010972933430870519,0.9999999999999999,911.3333333333333
振動 なる 水分 多い =>なりにくい状況 考える,0.0010972933430870519,0.9999999999999999,911.3333333333333
振動 なる 油膜 保持する =>なりにくい状況 考える,0.0010972933430870519,0.9999999999999999,911.3333333333333
振動 なる 油膜 形成する =>なりにくい状況 考える,0.0010972933430870519,0.9999999999999999,911.3333333333333
振動 なる 流体潤滑 メタルの潤滑部 なる =>なりにくい状況 考える,0.0010972933430870519,0.9999999999999999,911.3333333333333
振動 なる 異物 噛む =>なりにくい状況 考える,0.0010972933430870519,0.9999999999999999,911.3333333333333
摩耗 考える 水分 多い =>なりにくい状況 考える,0.0010972933430870519,0.9999999999999999,911.3333333333333
水分 多い 油膜 保持する =>なりにくい状況 考える,0.0010972933430870519,0.9999999999999999,911.3333333333333
水分 多い 油膜 形成する =>なりにくい状況 考える,0.0010972933430870519,0.9999999999999999,911.3333333333333
水分 多い 油膜 薄い =>なりにくい状況 考える,0.0010972933430870519,0.9999999999999999,911.3333333333333
水分 多い 流体潤滑 メタルの潤滑部 なる =>なりにくい状況 考える,0.0010972933430870519,0.9999999999999999,911.3333333333333
水分 多い 流体潤滑 出来る =>なりにくい状況 考える,0.0010972933430870519,0.9999999999999999,911.3333333333333
水分 多い 異物 噛む =>なりにくい状況 考える,0.0010972933430870519,0.9999999999999999,911.3333333333333
水分 多い 鉛 検出する =>なりにくい状況 考える,0.0010972933430870519,0.9999999999999999,911.3333333333333
水分 多い 銅 含む =>なりにくい状況 考える,0.0010972933430870519,0.9999999999999999,911.3333333333333
油膜 保持する 油膜 形成する =>なりにくい状況 考える,0.0010972933430870519,0.9999999999999999,911.3333333333333
油膜 保持する 油膜 薄い =>なりにくい状況 考える,0.0010972933430870519,0.9999999999999999,911.3333333333333
油膜 保持する 流体潤滑 メタルの潤滑部 なる =>なりにくい状況 考える,0.0010972933430870519,0.9999999999999999,911.3333333333333
油膜 保持する 流体潤滑 出来る =>なりにくい状況 考える,0.0010972933430870519,0.9999999999999999,911.3333333333333
油膜 保持する 鉛 検出する =>なりにくい状況 考える,0.0010972933430870519,0.9999999999999999,911.3333333333333
油膜 保持する 銅 含む =>なりにくい状況 考える,0.0010972933430870519,0.9999999999999999,911.3333333333333
油膜 形成する 流体潤滑 出来る =>なりにくい状況 考える,0.0010972933430870519,0.9999999999999999,911.3333333333333
油膜 形成する 異物 噛む =>なりにくい状況 考える,0.0010972933430870519,0.9999999999999999,911.3333333333333
油膜 形成する 鉛 検出する =>なりにくい状況 考える,0.0010972933430870519,0.9999999999999999,911.3333333333333
流体潤滑 メタルの潤滑部 なる 流体潤滑 出来る =>なりにくい状況 考える,0.0010972933430870519,0.9999999999999999,911.3333333333333
流体潤滑 メタルの潤滑部 なる 異物 噛む =>なりにくい状況 考える,0.0010972933430870519,0.9999999999999999,911.3333333333333
流体潤滑 メタルの潤滑部 なる 鉛 検出する =>なりにくい状況 考える,0.0010972933430870519,0.9999999999999999,911.3333333333333
流体潤滑 出来る 異物 噛む =>なりにくい状況 考える,0.0010972933430870519,0.9999999999999999,911.3333333333333
異常摩耗の早期発見パラメータであるフェログラフィーのIs値 なる =>クランクメタルの潤滑部 厳しい潤滑状態 推移する,0.0010972933430870519,0.9999999999999999,911.3333333333333
亜鉛 到達する =>ケイ素 高い,0.0010972933430870519,0.9999999999999999,911.3333333333333
計数汚染度 到達する 鉄 ある =>ケイ素 高い,0.0010972933430870519,0.9999999999999999,911.3333333333333
軸受 到達する 鉄 ある =>ケイ素 高い,0.0010972933430870519,0.9999999999999999,911.3333333333333
鉄 ある 鉄 到達する =>ケイ素 高い,0.0010972933430870519,0.9999999999999999,911.3333333333333
スラッジ量 熱分解 増加する 金属接触 厳しい =>ケース エンジン油中 ある,0.0010972933430870519,0.9999999999999999,911.3333333333333
低い燃料油 油 混入する 金属接触 厳しい =>ケース エンジン油中 ある,0.0010972933430870519,0.9999999999999999,911.3333333333333
混入した場合 ケース 考える 金属接触 厳しい =>ケース エンジン油中 ある,0.0010972933430870519,0.9999999999999999,911.3333333333333
異常な摩耗の進行 発生する 金属接触 厳しい =>ケース エンジン油中 ある,0.0010972933430870519,0.9999999999999999,911.3333333333333
発生 低下する 金属接触 厳しい =>ケース エンジン油中 ある,0.0010972933430870519,0.9999999999999999,911.3333333333333
試料油 計数汚染度 考える 金属接触 厳しい =>ケース エンジン油中 ある,0.0010972933430870519,0.9999999999999999,911.3333333333333
低下 発生する 値 なる =>バランス 油中の濃度 崩れる,0.0010972933430870519,0.9999999999999999,911.3333333333333
低下 発生する 油中の濃度 なる =>バランス 油中の濃度 崩れる,0.0010972933430870519,0.9999999999999999,911.3333333333333
低下 発生する 油槽内 清掃する =>バランス 油中の濃度 崩れる,0.0010972933430870519,0.9999999999999999,911.3333333333333
低下 発生する 濃度 考える =>バランス 油中の濃度 崩れる,0.0010972933430870519,0.9999999999999999,911.3333333333333
値 なる 油中の濃度 なる =>バランス 油中の濃度 崩れる,0.0010972933430870519,0.9999999999999999,911.3333333333333
油中の濃度 なる 油槽内 清掃する =>バランス 油中の濃度 崩れる,0.0010972933430870519,0.9999999999999999,911.3333333333333
油槽内 清掃する 濃度 考える =>バランス 油中の濃度 崩れる,0.0010972933430870519,0.9999999999999999,911.3333333333333
ケイ素 高い =>亜鉛 到達する,0.0010972933430870519,0.9999999999999999,911.3333333333333
計数汚染度 到達する 鉄 ある =>亜鉛 到達する,0.0010972933430870519,0.9999999999999999,911.3333333333333
軸受 到達する 鉄 ある =>亜鉛 到達する,0.0010972933430870519,0.9999999999999999,911.3333333333333
鉄 ある 鉄 到達する =>亜鉛 到達する,0.0010972933430870519,0.9999999999999999,911.3333333333333
~％加えたケルメット 考える =>停止回数 流体潤滑 多い,0.0010972933430870519,0.9999999999999999,911.3333333333333
なりにくい状況 考える =>停止回数 流体潤滑 多い,0.0010972933430870519,0.9999999999999999,911.3333333333333
多い粘度低下 潤滑油中 起きる =>停止回数 流体潤滑 多い,0.0010972933430870519,0.9999999999999999,911.3333333333333
軸受 流体潤滑 なる =>停止回数 流体潤滑 多い,0.0010972933430870519,0.9999999999999999,911.3333333333333
鉛 発生する =>停止回数 流体潤滑 多い,0.0010972933430870519,0.9999999999999999,911.3333333333333
銅であり 鉄 発生する =>停止回数 流体潤滑 多い,0.0010972933430870519,0.9999999999999999,911.3333333333333
メタル 摩耗する 振動 なる =>停止回数 流体潤滑 多い,0.0010972933430870519,0.9999999999999999,911.3333333333333
メタル 摩耗する 水分 多い =>停止回数 流体潤滑 多い,0.0010972933430870519,0.9999999999999999,911.3333333333333
メタル 摩耗する 油膜 保持する =>停止回数 流体潤滑 多い,0.0010972933430870519,0.9999999999999999,911.3333333333333
メタル 摩耗する 流体潤滑 出来る =>停止回数 流体潤滑 多い,0.0010972933430870519,0.9999999999999999,911.3333333333333
メタル 摩耗する 異物 噛む =>停止回数 流体潤滑 多い,0.0010972933430870519,0.9999999999999999,911.3333333333333
メタル 摩耗する 鉛 検出する =>停止回数 流体潤滑 多い,0.0010972933430870519,0.9999999999999999,911.3333333333333
振動 なる 水分 多い =>停止回数 流体潤滑 多い,0.0010972933430870519,0.9999999999999999,911.3333333333333
振動 なる 油膜 保持する =>停止回数 流体潤滑 多い,0.0010972933430870519,0.9999999999999999,911.3333333333333
振動 なる 油膜 形成する =>停止回数 流体潤滑 多い,0.0010972933430870519,0.9999999999999999,911.3333333333333
振動 なる 流体潤滑 メタルの潤滑部 なる =>停止回数 流体潤滑 多い,0.0010972933430870519,0.9999999999999999,911.3333333333333
振動 なる 異物 噛む =>停止回数 流体潤滑 多い,0.0010972933430870519,0.9999999999999999,911.3333333333333
摩耗 考える 水分 多い =>停止回数 流体潤滑 多い,0.0010972933430870519,0.9999999999999999,911.3333333333333
水分 多い 油膜 保持する =>停止回数 流体潤滑 多い,0.0010972933430870519,0.9999999999999999,911.3333333333333
水分 多い 油膜 形成する =>停止回数 流体潤滑 多い,0.0010972933430870519,0.9999999999999999,911.3333333333333
水分 多い 油膜 薄い =>停止回数 流体潤滑 多い,0.0010972933430870519,0.9999999999999999,911.3333333333333
水分 多い 流体潤滑 メタルの潤滑部 なる =>停止回数 流体潤滑 多い,0.0010972933430870519,0.9999999999999999,911.3333333333333
水分 多い 流体潤滑 出来る =>停止回数 流体潤滑 多い,0.0010972933430870519,0.9999999999999999,911.3333333333333
水分 多い 異物 噛む =>停止回数 流体潤滑 多い,0.0010972933430870519,0.9999999999999999,911.3333333333333
水分 多い 鉛 検出する =>停止回数 流体潤滑 多い,0.0010972933430870519,0.9999999999999999,911.3333333333333
水分 多い 銅 含む =>停止回数 流体潤滑 多い,0.0010972933430870519,0.9999999999999999,911.3333333333333
油膜 保持する 油膜 形成する =>停止回数 流体潤滑 多い,0.0010972933430870519,0.9999999999999999,911.3333333333333
油膜 保持する 油膜 薄い =>停止回数 流体潤滑 多い,0.0010972933430870519,0.9999999999999999,911.3333333333333
油膜 保持する 流体潤滑 メタルの潤滑部 なる =>停止回数 流体潤滑 多い,0.0010972933430870519,0.9999999999999999,911.3333333333333
油膜 保持する 流体潤滑 出来る =>停止回数 流体潤滑 多い,0.0010972933430870519,0.9999999999999999,911.3333333333333
油膜 保持する 鉛 検出する =>停止回数 流体潤滑 多い,0.0010972933430870519,0.9999999999999999,911.3333333333333
油膜 保持する 銅 含む =>停止回数 流体潤滑 多い,0.0010972933430870519,0.9999999999999999,911.3333333333333
油膜 形成する 流体潤滑 出来る =>停止回数 流体潤滑 多い,0.0010972933430870519,0.9999999999999999,911.3333333333333
油膜 形成する 異物 噛む =>停止回数 流体潤滑 多い,0.0010972933430870519,0.9999999999999999,911.3333333333333
油膜 形成する 鉛 検出する =>停止回数 流体潤滑 多い,0.0010972933430870519,0.9999999999999999,911.3333333333333
流体潤滑 メタルの潤滑部 なる 流体潤滑 出来る =>停止回数 流体潤滑 多い,0.0010972933430870519,0.9999999999999999,911.3333333333333
流体潤滑 メタルの潤滑部 なる 異物 噛む =>停止回数 流体潤滑 多い,0.0010972933430870519,0.9999999999999999,911.3333333333333
流体潤滑 メタルの潤滑部 なる 鉛 検出する =>停止回数 流体潤滑 多い,0.0010972933430870519,0.9999999999999999,911.3333333333333
流体潤滑 出来る 異物 噛む =>停止回数 流体潤滑 多い,0.0010972933430870519,0.9999999999999999,911.3333333333333
油中のカルシウム添加剤 更油 反応する =>化合物 摩耗する,0.0010972933430870519,0.9999999999999999,911.3333333333333
燃焼ガスのシール性 更油 ピストンリングの摩耗 低下する =>化合物 摩耗する,0.0010972933430870519,0.9999999999999999,911.3333333333333
摩耗 進行する 燃焼ガス中 銅 硫黄分 反応する =>化合物 摩耗する,0.0010972933430870519,0.9999999999999999,911.3333333333333
RBOT値 現在値の半値 なる =>基油の劣化 酸化防止剤 進行する,0.0010972933430870519,0.9999999999999999,911.3333333333333
~％加えたケルメット 考える =>多い粘度低下 潤滑油中 起きる,0.0010972933430870519,0.9999999999999999,911.3333333333333
なりにくい状況 考える =>多い粘度低下 潤滑油中 起きる,0.0010972933430870519,0.9999999999999999,911.3333333333333
停止回数 流体潤滑 多い =>多い粘度低下 潤滑油中 起きる,0.0010972933430870519,0.9999999999999999,911.3333333333333
軸受 流体潤滑 なる =>多い粘度低下 潤滑油中 起きる,0.0010972933430870519,0.9999999999999999,911.3333333333333
鉛 発生する =>多い粘度低下 潤滑油中 起きる,0.0010972933430870519,0.9999999999999999,911.3333333333333
銅であり 鉄 発生する =>多い粘度低下 潤滑油中 起きる,0.0010972933430870519,0.9999999999999999,911.3333333333333
メタル 摩耗する 振動 なる =>多い粘度低下 潤滑油中 起きる,0.0010972933430870519,0.9999999999999999,911.3333333333333
メタル 摩耗する 水分 多い =>多い粘度低下 潤滑油中 起きる,0.0010972933430870519,0.9999999999999999,911.3333333333333
メタル 摩耗する 油膜 保持する =>多い粘度低下 潤滑油中 起きる,0.0010972933430870519,0.9999999999999999,911.3333333333333
メタル 摩耗する 流体潤滑 出来る =>多い粘度低下 潤滑油中 起きる,0.0010972933430870519,0.9999999999999999,911.3333333333333
メタル 摩耗する 異物 噛む =>多い粘度低下 潤滑油中 起きる,0.0010972933430870519,0.9999999999999999,911.3333333333333
メタル 摩耗する 鉛 検出する =>多い粘度低下 潤滑油中 起きる,0.0010972933430870519,0.9999999999999999,911.3333333333333
振動 なる 水分 多い =>多い粘度低下 潤滑油中 起きる,0.0010972933430870519,0.9999999999999999,911.3333333333333
振動 なる 油膜 保持する =>多い粘度低下 潤滑油中 起きる,0.0010972933430870519,0.9999999999999999,911.3333333333333
振動 なる 油膜 形成する =>多い粘度低下 潤滑油中 起きる,0.0010972933430870519,0.9999999999999999,911.3333333333333
振動 なる 流体潤滑 メタルの潤滑部 なる =>多い粘度低下 潤滑油中 起きる,0.0010972933430870519,0.9999999999999999,911.3333333333333
振動 なる 異物 噛む =>多い粘度低下 潤滑油中 起きる,0.0010972933430870519,0.9999999999999999,911.3333333333333
摩耗 考える 水分 多い =>多い粘度低下 潤滑油中 起きる,0.0010972933430870519,0.9999999999999999,911.3333333333333
水分 多い 油膜 保持する =>多い粘度低下 潤滑油中 起きる,0.0010972933430870519,0.9999999999999999,911.3333333333333
水分 多い 油膜 形成する =>多い粘度低下 潤滑油中 起きる,0.0010972933430870519,0.9999999999999999,911.3333333333333
水分 多い 油膜 薄い =>多い粘度低下 潤滑油中 起きる,0.0010972933430870519,0.9999999999999999,911.3333333333333
水分 多い 流体潤滑 メタルの潤滑部 なる =>多い粘度低下 潤滑油中 起きる,0.0010972933430870519,0.9999999999999999,911.3333333333333
水分 多い 流体潤滑 出来る =>多い粘度低下 潤滑油中 起きる,0.0010972933430870519,0.9999999999999999,911.3333333333333
水分 多い 異物 噛む =>多い粘度低下 潤滑油中 起きる,0.0010972933430870519,0.9999999999999999,911.3333333333333
水分 多い 鉛 検出する =>多い粘度低下 潤滑油中 起きる,0.0010972933430870519,0.9999999999999999,911.3333333333333
水分 多い 銅 含む =>多い粘度低下 潤滑油中 起きる,0.0010972933430870519,0.9999999999999999,911.3333333333333
油膜 保持する 油膜 形成する =>多い粘度低下 潤滑油中 起きる,0.0010972933430870519,0.9999999999999999,911.3333333333333
油膜 保持する 油膜 薄い =>多い粘度低下 潤滑油中 起きる,0.0010972933430870519,0.9999999999999999,911.3333333333333
油膜 保持する 流体潤滑 メタルの潤滑部 なる =>多い粘度低下 潤滑油中 起きる,0.0010972933430870519,0.9999999999999999,911.3333333333333
油膜 保持する 流体潤滑 出来る =>多い粘度低下 潤滑油中 起きる,0.0010972933430870519,0.9999999999999999,911.3333333333333
油膜 保持する 鉛 検出する =>多い粘度低下 潤滑油中 起きる,0.0010972933430870519,0.9999999999999999,911.3333333333333
油膜 保持する 銅 含む =>多い粘度低下 潤滑油中 起きる,0.0010972933430870519,0.9999999999999999,911.3333333333333
油膜 形成する 流体潤滑 出来る =>多い粘度低下 潤滑油中 起きる,0.0010972933430870519,0.9999999999999999,911.3333333333333
油膜 形成する 異物 噛む =>多い粘度低下 潤滑油中 起きる,0.0010972933430870519,0.9999999999999999,911.3333333333333
油膜 形成する 鉛 検出する =>多い粘度低下 潤滑油中 起きる,0.0010972933430870519,0.9999999999999999,911.3333333333333
流体潤滑 メタルの潤滑部 なる 流体潤滑 出来る =>多い粘度低下 潤滑油中 起きる,0.0010972933430870519,0.9999999999999999,911.3333333333333
流体潤滑 メタルの潤滑部 なる 異物 噛む =>多い粘度低下 潤滑油中 起きる,0.0010972933430870519,0.9999999999999999,911.3333333333333
流体潤滑 メタルの潤滑部 なる 鉛 検出する =>多い粘度低下 潤滑油中 起きる,0.0010972933430870519,0.9999999999999999,911.3333333333333
流体潤滑 出来る 異物 噛む =>多い粘度低下 潤滑油中 起きる,0.0010972933430870519,0.9999999999999999,911.3333333333333
オイルリング 回転する 状況 発生する =>摩擦 主軸の間 低下する,0.0010972933430870519,0.9999999999999999,911.3333333333333
摩耗 考える 油 ある =>新油 同等であり継続使用可能な状態 ある,0.0010972933430870519,0.9999999999999999,911.3333333333333
濾過 更油 継続使用可能な状態 挙げる =>汚染物 除去する,0.0010972933430870519,0.9999999999999999,911.3333333333333
硬い異物 噛む =>汚染物 除去する,0.0010972933430870519,0.9999999999999999,911.3333333333333
結論対象設備 ある =>汚染物 除去する,0.0010972933430870519,0.9999999999999999,911.3333333333333
腐食 水分 切削摩耗の発生原因である摩耗粒子等 硬い =>汚染物 除去する,0.0010972933430870519,0.9999999999999999,911.3333333333333
腐食 進行する =>汚染物 除去する,0.0010972933430870519,0.9999999999999999,911.3333333333333
ための初期値 ための初期値 年後 する スラッジ 更油 除去する =>汚染物 除去する,0.0010972933430870519,0.9999999999999999,911.3333333333333
ための初期値 ための初期値 年後 する 摩耗 発生する =>汚染物 除去する,0.0010972933430870519,0.9999999999999999,911.3333333333333
ための初期値 ための初期値 年後 する 摩耗 考える =>汚染物 除去する,0.0010972933430870519,0.9999999999999999,911.3333333333333
ための初期値 ための初期値 年後 する 水分 ある =>汚染物 除去する,0.0010972933430870519,0.9999999999999999,911.3333333333333
ための初期値 ための初期値 年後 する 継続使用可能な状態 なる =>汚染物 除去する,0.0010972933430870519,0.9999999999999999,911.3333333333333
スラッジ 更油 除去する 初期値 ための初期値 ための初期値 取る =>汚染物 除去する,0.0010972933430870519,0.9999999999999999,911.3333333333333
スラッジ 更油 除去する 摩耗 発生する =>汚染物 除去する,0.0010972933430870519,0.9999999999999999,911.3333333333333
スラッジ 更油 除去する 水分 ある =>汚染物 除去する,0.0010972933430870519,0.9999999999999999,911.3333333333333
スラッジ 更油 除去する 継続使用可能な状態 なる =>汚染物 除去する,0.0010972933430870519,0.9999999999999999,911.3333333333333
初期値 ための初期値 ための初期値 取る 摩耗 発生する =>汚染物 除去する,0.0010972933430870519,0.9999999999999999,911.3333333333333
初期値 ための初期値 ための初期値 取る 摩耗 考える =>汚染物 除去する,0.0010972933430870519,0.9999999999999999,911.3333333333333
初期値 ための初期値 ための初期値 取る 水分 ある =>汚染物 除去する,0.0010972933430870519,0.9999999999999999,911.3333333333333
初期値 ための初期値 ための初期値 取る 継続使用可能な状態 なる =>汚染物 除去する,0.0010972933430870519,0.9999999999999999,911.3333333333333
水分 ある 継続使用可能な状態 なる =>汚染物 除去する,0.0010972933430870519,0.9999999999999999,911.3333333333333
潤滑油 粘度 ある 粘度 なる =>汚染状態光学顕微鏡観察：潤滑油中の汚染物の種類 検出する,0.0010972933430870519,0.9999999999999999,911.3333333333333
粘度 なる 粘度 良好の範囲 ある =>汚染状態光学顕微鏡観察：潤滑油中の汚染物の種類 検出する,0.0010972933430870519,0.9999999999999999,911.3333333333333
さ 検出する 潤滑油 ある 潤滑油 粘度 ある =>汚染状態光学顕微鏡観察：潤滑油中の汚染物の種類 検出する,0.0010972933430870519,0.9999999999999999,911.3333333333333
潤滑油 ある 潤滑油 粘度 ある 粘度 良好の範囲 ある =>汚染状態光学顕微鏡観察：潤滑油中の汚染物の種類 検出する,0.0010972933430870519,0.9999999999999999,911.3333333333333
滞留し いた錆などの汚染粒子 迎えた採油配管の排油 混入する =>油 入れ替わる,0.0010972933430870519,0.9999999999999999,911.3333333333333
濾過後の出口側の粒子数 多い =>油 入れ替わる,0.0010972933430870519,0.9999999999999999,911.3333333333333
現象 配管内 迎えた採油配管の排油 滞留する =>油 入れ替わる,0.0010972933430870519,0.9999999999999999,911.3333333333333
迎えた採油配管の排油 濾過後の出口側の粒子数 十分 =>油 入れ替わる,0.0010972933430870519,0.9999999999999999,911.3333333333333
化合物 摩耗する =>油中のカルシウム添加剤 更油 反応する,0.0010972933430870519,0.9999999999999999,911.3333333333333
燃焼ガスのシール性 更油 ピストンリングの摩耗 低下する =>油中のカルシウム添加剤 更油 反応する,0.0010972933430870519,0.9999999999999999,911.3333333333333
摩耗 進行する 燃焼ガス中 銅 硫黄分 反応する =>油中のカルシウム添加剤 更油 反応する,0.0010972933430870519,0.9999999999999999,911.3333333333333
油 入れ替わる =>滞留し いた錆などの汚染粒子 迎えた採油配管の排油 混入する,0.0010972933430870519,0.9999999999999999,911.3333333333333
濾過後の出口側の粒子数 多い =>滞留し いた錆などの汚染粒子 迎えた採油配管の排油 混入する,0.0010972933430870519,0.9999999999999999,911.3333333333333
現象 配管内 迎えた採油配管の排油 滞留する =>滞留し いた錆などの汚染粒子 迎えた採油配管の排油 混入する,0.0010972933430870519,0.9999999999999999,911.3333333333333
迎えた採油配管の排油 濾過後の出口側の粒子数 十分 =>滞留し いた錆などの汚染粒子 迎えた採油配管の排油 混入する,0.0010972933430870519,0.9999999999999999,911.3333333333333
切削摩耗 なる 汚染度 鉄 高い =>潤滑 ある,0.0010972933430870519,0.9999999999999999,911.3333333333333
汚染物 除去する =>濾過 更油 継続使用可能な状態 挙げる,0.0010972933430870519,0.9999999999999999,911.3333333333333
硬い異物 噛む =>濾過 更油 継続使用可能な状態 挙げる,0.0010972933430870519,0.9999999999999999,911.3333333333333
結論対象設備 ある =>濾過 更油 継続使用可能な状態 挙げる,0.0010972933430870519,0.9999999999999999,911.3333333333333
腐食 水分 切削摩耗の発生原因である摩耗粒子等 硬い =>濾過 更油 継続使用可能な状態 挙げる,0.0010972933430870519,0.9999999999999999,911.3333333333333
腐食 進行する =>濾過 更油 継続使用可能な状態 挙げる,0.0010972933430870519,0.9999999999999999,911.3333333333333
ための初期値 ための初期値 年後 する スラッジ 更油 除去する =>濾過 更油 継続使用可能な状態 挙げる,0.0010972933430870519,0.9999999999999999,911.3333333333333
ための初期値 ための初期値 年後 する 摩耗 発生する =>濾過 更油 継続使用可能な状態 挙げる,0.0010972933430870519,0.9999999999999999,911.3333333333333
ための初期値 ための初期値 年後 する 摩耗 考える =>濾過 更油 継続使用可能な状態 挙げる,0.0010972933430870519,0.9999999999999999,911.3333333333333
